entry,at,order
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (306.00) | #4 ""Barrett @ 6fIcaiOs9B"" (154.00) | #5 ""Adi @ QXN-GfVKMR"" (140.24) | #6 ""Ben @ Mn8Pxw4x79"" (40.00) | #8 ""xuyan @ g17hvTKmo8"" (659.26) | #9 ""BigD @ 3-zQVLqR1l"" (100.00) | #10 ""Deep Hole Karl @ SEopwj_wYd"" (511.86)",2025-08-01T01:20:10.741Z,175401121074102
"-- starting hand #62 (id: le57fwy4ieth)  (Pot Limit Omaha Hi) (dealer: ""Greg @ bTWHIJcaFV"") --",2025-08-01T01:20:10.741Z,175401121074101
"The player ""BigD @ 3-zQVLqR1l"" joined the game with a stack of 100.00.",2025-08-01T01:20:10.741Z,175401121074100
"-- ending hand #61 --",2025-08-01T01:20:07.819Z,175401120781902
"""Greg @ bTWHIJcaFV"" collected 96.00 from pot",2025-08-01T01:20:07.819Z,175401120781901
"Uncalled bet of 48.00 returned to ""Greg @ bTWHIJcaFV""",2025-08-01T01:20:07.819Z,175401120781900
"""xuyan @ g17hvTKmo8"" folds",2025-08-01T01:20:06.996Z,175401120699600
"""Greg @ bTWHIJcaFV"" bets 48.00",2025-08-01T01:20:05.180Z,175401120518000
"River: 10♠, 8♣, 7♠, 5♦ [4♦]",2025-08-01T01:19:57.484Z,175401119748400
"""xuyan @ g17hvTKmo8"" checks",2025-08-01T01:19:56.608Z,175401119660800
"""Greg @ bTWHIJcaFV"" checks",2025-08-01T01:19:54.610Z,175401119461000
"Turn: 10♠, 8♣, 7♠ [5♦]",2025-08-01T01:19:46.880Z,175401118688000
"""xuyan @ g17hvTKmo8"" calls 24.00",2025-08-01T01:19:46.046Z,175401118604600
"""Greg @ bTWHIJcaFV"" bets 24.00",2025-08-01T01:19:36.699Z,175401117669900
"Flop:  [10♠, 8♣, 7♠]",2025-08-01T01:19:25.671Z,175401116567100
"""xuyan @ g17hvTKmo8"" calls 23.00",2025-08-01T01:19:24.865Z,175401116486500
"""Barrett @ 6fIcaiOs9B"" folds",2025-08-01T01:19:16.122Z,175401115612200
"The admin approved the player ""BigD @ 3-zQVLqR1l"" participation with a stack of 100.00.",2025-08-01T01:19:14.709Z,175401115470900
"""Greg @ bTWHIJcaFV"" raises to 23.00",2025-08-01T01:19:08.145Z,175401114814500
"The player ""BigD @ 3-zQVLqR1l"" requested a seat.",2025-08-01T01:19:04.194Z,175401114419400
"""Deep Hole Karl @ SEopwj_wYd"" folds",2025-08-01T01:19:03.942Z,175401114394200
"""xuyan @ g17hvTKmo8"" raises to 7.00",2025-08-01T01:19:00.646Z,175401114064600
"""Ben @ Mn8Pxw4x79"" folds",2025-08-01T01:18:57.737Z,175401113773700
"The admin approved the player ""Tobi @ C5IYwkBaOk"" participation with a stack of 100.00.",2025-08-01T01:18:56.930Z,175401113693001
"The player ""Tobi @ C5IYwkBaOk"" requested a seat.",2025-08-01T01:18:56.930Z,175401113693000
"""Adi @ QXN-GfVKMR"" folds",2025-08-01T01:18:53.080Z,175401113308000
"""Barrett @ 6fIcaiOs9B"" posts a big blind of 2.00",2025-08-01T01:18:50.695Z,175401113069511
"""Greg @ bTWHIJcaFV"" posts a small blind of 1.00",2025-08-01T01:18:50.695Z,175401113069510
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (257.00) | #4 ""Barrett @ 6fIcaiOs9B"" (156.00) | #5 ""Adi @ QXN-GfVKMR"" (140.24) | #6 ""Ben @ Mn8Pxw4x79"" (40.00) | #8 ""xuyan @ g17hvTKmo8"" (706.26) | #10 ""Deep Hole Karl @ SEopwj_wYd"" (511.86)",2025-08-01T01:18:50.695Z,175401113069503
"-- starting hand #61 (id: 7a5xc0cgbo8w)  (Pot Limit Omaha Hi) (dealer: ""Deep Hole Karl @ SEopwj_wYd"") --",2025-08-01T01:18:50.695Z,175401113069502
"The player ""BigD @ 3-zQVLqR1l"" quits the game with a stack of 0.00.",2025-08-01T01:18:50.695Z,175401113069501
"The player ""Tobi @ C5IYwkBaOk"" quits the game with a stack of 0.00.",2025-08-01T01:18:50.695Z,175401113069500
"-- ending hand #60 --",2025-08-01T01:18:44.691Z,175401112469105
"""BigD @ 3-zQVLqR1l"" shows a 7♠, K♣, A♠, 9♥.",2025-08-01T01:18:44.691Z,175401112469104
"""Tobi @ C5IYwkBaOk"" shows a 2♥, A♣, 5♣, Q♦.",2025-08-01T01:18:44.691Z,175401112469103
"""xuyan @ g17hvTKmo8"" collected 341.52 from pot with Full House (combination: 8♥, 8♠, 8♣, Q♥, Q♣)",2025-08-01T01:18:44.691Z,175401112469102
"""xuyan @ g17hvTKmo8"" collected 264.75 from pot with Full House (combination: 8♥, 8♠, 8♣, Q♥, Q♣)",2025-08-01T01:18:44.691Z,175401112469101
"""xuyan @ g17hvTKmo8"" shows a 8♥, 8♠, 2♣, J♦.",2025-08-01T01:18:44.691Z,175401112469100
"""Tobi @ C5IYwkBaOk"" calls 170.76 and go all in",2025-08-01T01:18:43.819Z,175401112381900
"""xuyan @ g17hvTKmo8"" bets 170.76",2025-08-01T01:18:39.502Z,175401111950200
"""Tobi @ C5IYwkBaOk"" checks",2025-08-01T01:18:34.139Z,175401111413900
"River: 8♣, 10♣, Q♥, 6♦ [Q♣]",2025-08-01T01:18:30.646Z,175401111064600
"""xuyan @ g17hvTKmo8"" calls 62.25",2025-08-01T01:18:29.828Z,175401110982800
"""Tobi @ C5IYwkBaOk"" calls 62.25",2025-08-01T01:18:25.500Z,175401110550000
"""BigD @ 3-zQVLqR1l"" raises to 62.25 and go all in",2025-08-01T01:18:23.439Z,175401110343900
"""xuyan @ g17hvTKmo8"" calls 43.00",2025-08-01T01:18:13.556Z,175401109355600
"""Tobi @ C5IYwkBaOk"" bets 43.00",2025-08-01T01:18:08.553Z,175401108855300
"Turn: 8♣, 10♣, Q♥ [6♦]",2025-08-01T01:18:01.539Z,175401108153900
"""BigD @ 3-zQVLqR1l"" calls 14.00",2025-08-01T01:18:00.497Z,175401108049700
"""xuyan @ g17hvTKmo8"" calls 14.00",2025-08-01T01:17:57.617Z,175401107761700
"""Tobi @ C5IYwkBaOk"" bets 14.00",2025-08-01T01:17:55.832Z,175401107583200
"Flop:  [8♣, 10♣, Q♥]",2025-08-01T01:17:50.952Z,175401107095200
"""xuyan @ g17hvTKmo8"" calls 11.00",2025-08-01T01:17:50.109Z,175401107010900
"""Tobi @ C5IYwkBaOk"" calls 11.00",2025-08-01T01:17:44.963Z,175401106496300
"""Greg @ bTWHIJcaFV"" folds",2025-08-01T01:17:41.171Z,175401106117100
"""Deep Hole Karl @ SEopwj_wYd"" folds",2025-08-01T01:17:36.348Z,175401105634800
"""BigD @ 3-zQVLqR1l"" raises to 11.00",2025-08-01T01:17:34.404Z,175401105440400
"""xuyan @ g17hvTKmo8"" calls 2.00",2025-08-01T01:17:29.986Z,175401104998600
"""Ben @ Mn8Pxw4x79"" folds",2025-08-01T01:17:23.415Z,175401104341500
"""Adi @ QXN-GfVKMR"" folds",2025-08-01T01:17:21.507Z,175401104150700
"""Barrett @ 6fIcaiOs9B"" folds",2025-08-01T01:17:20.627Z,175401104062700
"""Tobi @ C5IYwkBaOk"" calls 2.00",2025-08-01T01:17:15.787Z,175401103578700
"""Greg @ bTWHIJcaFV"" posts a big blind of 2.00",2025-08-01T01:17:13.926Z,175401103392611
"""Deep Hole Karl @ SEopwj_wYd"" posts a small blind of 1.00",2025-08-01T01:17:13.926Z,175401103392610
"Your hand is 2♥, A♣, 5♣, Q♦",2025-08-01T01:17:13.926Z,175401103392603
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (259.00) | #2 ""Tobi @ C5IYwkBaOk"" (258.01) | #4 ""Barrett @ 6fIcaiOs9B"" (156.00) | #5 ""Adi @ QXN-GfVKMR"" (140.24) | #6 ""Ben @ Mn8Pxw4x79"" (40.00) | #8 ""xuyan @ g17hvTKmo8"" (358.00) | #9 ""BigD @ 3-zQVLqR1l"" (87.25) | #10 ""Deep Hole Karl @ SEopwj_wYd"" (512.86)",2025-08-01T01:17:13.926Z,175401103392601
"-- starting hand #60 (id: aetj5plgw3cw)  (Pot Limit Omaha Hi) (dealer: ""BigD @ 3-zQVLqR1l"") --",2025-08-01T01:17:13.926Z,175401103392600
"""Tobi @ C5IYwkBaOk"" shows a K♣, 6♠, A♠, 5♥.",2025-08-01T01:17:10.115Z,175401103011500
"-- ending hand #59 --",2025-08-01T01:17:05.415Z,175401102541505
"""BigD @ 3-zQVLqR1l"" collected 87.25 from pot with Flush on the second board  (combination: A♣, Q♣, J♣, 7♣, 6♣)",2025-08-01T01:17:05.415Z,175401102541504
"""xuyan @ g17hvTKmo8"" collected 87.25 from pot with Straight (combination: Q♠, J♦, 10♣, 9♦, 8♠)",2025-08-01T01:17:05.415Z,175401102541503
"""BigD @ 3-zQVLqR1l"" shows a 7♣, 2♣, Q♣, 7♦.",2025-08-01T01:17:05.415Z,175401102541502
"""xuyan @ g17hvTKmo8"" shows a 7♠, 8♠, 8♣, 10♣.",2025-08-01T01:17:05.415Z,175401102541501
"Uncalled bet of 174.50 returned to ""xuyan @ g17hvTKmo8""",2025-08-01T01:17:05.415Z,175401102541500
"""Tobi @ C5IYwkBaOk"" folds",2025-08-01T01:17:04.581Z,175401102458100
"""xuyan @ g17hvTKmo8"" bets 174.50",2025-08-01T01:16:45.033Z,175401100503300
"""Tobi @ C5IYwkBaOk"" checks",2025-08-01T01:16:42.299Z,175401100229900
"River (second board): J♣, 6♣, A♣, K♦ [J♠]",2025-08-01T01:16:38.186Z,175401099818601
"River: 2♥, J♦, Q♠, J♥ [9♦]",2025-08-01T01:16:38.186Z,175401099818600
"""xuyan @ g17hvTKmo8"" calls 31.50",2025-08-01T01:16:37.372Z,175401099737200
"""Tobi @ C5IYwkBaOk"" calls 31.50",2025-08-01T01:16:36.178Z,175401099617800
"""BigD @ 3-zQVLqR1l"" bets 31.50 and go all in",2025-08-01T01:16:32.533Z,175401099253300
"Turn (second board): J♣, 6♣, A♣ [K♦]",2025-08-01T01:16:24.913Z,175401098491301
"Turn: 2♥, J♦, Q♠ [J♥]",2025-08-01T01:16:24.913Z,175401098491300
"""xuyan @ g17hvTKmo8"" calls 16.00",2025-08-01T01:16:24.091Z,175401098409100
"""Ben @ Mn8Pxw4x79"" folds",2025-08-01T01:16:22.711Z,175401098271100
"""Adi @ QXN-GfVKMR"" folds",2025-08-01T01:16:18.088Z,175401097808800
"""Barrett @ 6fIcaiOs9B"" folds",2025-08-01T01:16:17.196Z,175401097719600
"""Tobi @ C5IYwkBaOk"" calls 16.00",2025-08-01T01:16:15.287Z,175401097528700
"""Greg @ bTWHIJcaFV"" folds",2025-08-01T01:16:10.456Z,175401097045600
"""Deep Hole Karl @ SEopwj_wYd"" folds",2025-08-01T01:16:08.646Z,175401096864600
"""BigD @ 3-zQVLqR1l"" bets 16.00",2025-08-01T01:16:07.287Z,175401096728700
"Flop (second board):  [J♣, 6♣, A♣]",2025-08-01T01:15:54.248Z,175401095424801
"Flop:  [2♥, J♦, Q♠]",2025-08-01T01:15:54.248Z,175401095424800
"""Deep Hole Karl @ SEopwj_wYd"" calls 4.00 (bomb pot bet)",2025-08-01T01:15:53.445Z,175401095344500
"""BigD @ 3-zQVLqR1l"" calls 4.00 (bomb pot bet)",2025-08-01T01:15:52.622Z,175401095262200
"""xuyan @ g17hvTKmo8"" calls 4.00 (bomb pot bet)",2025-08-01T01:15:51.748Z,175401095174800
"""Ben @ Mn8Pxw4x79"" calls 4.00 (bomb pot bet)",2025-08-01T01:15:50.942Z,175401095094200
"""Adi @ QXN-GfVKMR"" calls 4.00 (bomb pot bet)",2025-08-01T01:15:50.111Z,175401095011100
"""Barrett @ 6fIcaiOs9B"" calls 4.00 (bomb pot bet)",2025-08-01T01:15:49.244Z,175401094924400
"""Tobi @ C5IYwkBaOk"" calls 4.00 (bomb pot bet)",2025-08-01T01:15:48.441Z,175401094844100
"""Greg @ bTWHIJcaFV"" posts a bet of 4.00 (bomb pot bet)",2025-08-01T01:15:47.620Z,175401094762000
"Your hand is K♣, 6♠, A♠, 5♥",2025-08-01T01:15:45.613Z,175401094561304
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (263.00) | #2 ""Tobi @ C5IYwkBaOk"" (309.51) | #4 ""Barrett @ 6fIcaiOs9B"" (160.00) | #5 ""Adi @ QXN-GfVKMR"" (144.24) | #6 ""Ben @ Mn8Pxw4x79"" (44.00) | #8 ""xuyan @ g17hvTKmo8"" (322.25) | #9 ""BigD @ 3-zQVLqR1l"" (51.50) | #10 ""Deep Hole Karl @ SEopwj_wYd"" (516.86)",2025-08-01T01:15:45.613Z,175401094561302
"-- starting hand #59 (id: 9jy8q3dcwe1o)  (Pot Limit Omaha Hi) (dealer: ""xuyan @ g17hvTKmo8"") --",2025-08-01T01:15:45.613Z,175401094561301
"Poker variant defined as ""Pot Limit Omaha Hi"" by the game type rotation.",2025-08-01T01:15:45.613Z,175401094561300
"Undealt cards: J♦, 7♠, A♥ [9♦, 2♥]",2025-08-01T01:15:44.185Z,175401094418500
"""Tobi @ C5IYwkBaOk"" shows a 10♠.",2025-08-01T01:15:42.532Z,175401094253200
"""xuyan @ g17hvTKmo8"" shows a 3♥, 6♥.",2025-08-01T01:15:40.039Z,175401094003900
"-- ending hand #58 --",2025-08-01T01:15:38.239Z,175401093823902
"""Tobi @ C5IYwkBaOk"" collected 135.00 from pot",2025-08-01T01:15:38.239Z,175401093823901
"Uncalled bet of 48.75 returned to ""Tobi @ C5IYwkBaOk""",2025-08-01T01:15:38.239Z,175401093823900
"""xuyan @ g17hvTKmo8"" folds",2025-08-01T01:15:37.437Z,175401093743700
"""Tobi @ C5IYwkBaOk"" raises to 77.50",2025-08-01T01:15:21.826Z,175401092182600
"""xuyan @ g17hvTKmo8"" bets 28.75",2025-08-01T01:15:16.507Z,175401091650700
"Flop:  [J♦, 7♠, A♥]",2025-08-01T01:15:11.167Z,175401091116700
"""Tobi @ C5IYwkBaOk"" calls 32.00",2025-08-01T01:15:10.321Z,175401091032100
"""BigD @ 3-zQVLqR1l"" folds",2025-08-01T01:15:07.527Z,175401090752700
"""xuyan @ g17hvTKmo8"" raises to 32.00",2025-08-01T01:14:53.283Z,175401089328300
"""Adi @ QXN-GfVKMR"" folds",2025-08-01T01:14:47.548Z,175401088754800
"""Barrett @ 6fIcaiOs9B"" folds",2025-08-01T01:14:46.691Z,175401088669100
"""Tobi @ C5IYwkBaOk"" calls 9.50",2025-08-01T01:14:42.531Z,175401088253100
"""BigD @ 3-zQVLqR1l"" raises to 9.50",2025-08-01T01:14:38.298Z,175401087829800
"""xuyan @ g17hvTKmo8"" calls 2.00",2025-08-01T01:14:31.713Z,175401087171300
"""Ben @ Mn8Pxw4x79"" folds",2025-08-01T01:14:28.732Z,175401086873200
"""Adi @ QXN-GfVKMR"" calls 2.00",2025-08-01T01:14:27.741Z,175401086774100
"""Barrett @ 6fIcaiOs9B"" calls 2.00",2025-08-01T01:14:24.172Z,175401086417200
"""Tobi @ C5IYwkBaOk"" calls 2.00",2025-08-01T01:14:23.191Z,175401086319100
"""Greg @ bTWHIJcaFV"" folds",2025-08-01T01:14:18.557Z,175401085855700
"""Deep Hole Karl @ SEopwj_wYd"" folds",2025-08-01T01:14:15.966Z,175401085596600
"""BigD @ 3-zQVLqR1l"" posts a big blind of 2.00",2025-08-01T01:14:14.798Z,175401085479811
"""xuyan @ g17hvTKmo8"" posts a small blind of 1.00",2025-08-01T01:14:14.798Z,175401085479810
"Your hand is A♦, 10♠",2025-08-01T01:14:14.798Z,175401085479803
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (263.00) | #2 ""Tobi @ C5IYwkBaOk"" (235.26) | #4 ""Barrett @ 6fIcaiOs9B"" (162.00) | #5 ""Adi @ QXN-GfVKMR"" (146.24) | #6 ""Ben @ Mn8Pxw4x79"" (44.00) | #8 ""xuyan @ g17hvTKmo8"" (383.00) | #9 ""BigD @ 3-zQVLqR1l"" (61.00) | #10 ""Deep Hole Karl @ SEopwj_wYd"" (516.86)",2025-08-01T01:14:14.798Z,175401085479801
"-- starting hand #58 (id: pogzxgbs5a4b)  (No Limit Texas Hold'em) (dealer: ""Ben @ Mn8Pxw4x79"") --",2025-08-01T01:14:14.798Z,175401085479800
"Undealt cards: 3♦, A♦, K♥ [4♣, 8♣]",2025-08-01T01:14:10.699Z,175401085069900
"-- ending hand #57 --",2025-08-01T01:14:08.883Z,175401084888302
"""BigD @ 3-zQVLqR1l"" collected 24.00 from pot",2025-08-01T01:14:08.883Z,175401084888301
"Uncalled bet of 12.00 returned to ""BigD @ 3-zQVLqR1l""",2025-08-01T01:14:08.883Z,175401084888300
"""Tobi @ C5IYwkBaOk"" folds",2025-08-01T01:14:08.012Z,175401084801200
"""Deep Hole Karl @ SEopwj_wYd"" folds",2025-08-01T01:14:07.133Z,175401084713300
"""BigD @ 3-zQVLqR1l"" bets 12.00",2025-08-01T01:14:05.187Z,175401084518700
"Flop:  [3♦, A♦, K♥]",2025-08-01T01:13:59.643Z,175401083964300
"""xuyan @ g17hvTKmo8"" folds",2025-08-01T01:13:58.787Z,175401083878700
"""Ben @ Mn8Pxw4x79"" folds",2025-08-01T01:13:57.892Z,175401083789200
"""Adi @ QXN-GfVKMR"" folds",2025-08-01T01:13:56.933Z,175401083693300
"""Barrett @ 6fIcaiOs9B"" folds",2025-08-01T01:13:56.063Z,175401083606300
"""Tobi @ C5IYwkBaOk"" calls 7.00",2025-08-01T01:13:55.080Z,175401083508000
"""Greg @ bTWHIJcaFV"" folds",2025-08-01T01:13:53.132Z,175401083313200
"""Deep Hole Karl @ SEopwj_wYd"" calls 7.00",2025-08-01T01:13:51.606Z,175401083160600
"""BigD @ 3-zQVLqR1l"" raises to 7.00",2025-08-01T01:13:31.631Z,175401081163100
"""xuyan @ g17hvTKmo8"" posts a big blind of 2.00",2025-08-01T01:13:26.829Z,175401080682911
"""Ben @ Mn8Pxw4x79"" posts a small blind of 1.00",2025-08-01T01:13:26.829Z,175401080682910
"Your hand is 5♠, 8♥",2025-08-01T01:13:26.829Z,175401080682903
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (263.00) | #2 ""Tobi @ C5IYwkBaOk"" (242.26) | #4 ""Barrett @ 6fIcaiOs9B"" (162.00) | #5 ""Adi @ QXN-GfVKMR"" (146.24) | #6 ""Ben @ Mn8Pxw4x79"" (45.00) | #8 ""xuyan @ g17hvTKmo8"" (385.00) | #9 ""BigD @ 3-zQVLqR1l"" (44.00) | #10 ""Deep Hole Karl @ SEopwj_wYd"" (523.86)",2025-08-01T01:13:26.829Z,175401080682901
"-- starting hand #57 (id: pkafvfg1oud8)  (No Limit Texas Hold'em) (dealer: ""Adi @ QXN-GfVKMR"") --",2025-08-01T01:13:26.829Z,175401080682900
"-- ending hand #56 --",2025-08-01T01:13:20.825Z,175401080082503
"""xuyan @ g17hvTKmo8"" collected 360.00 from pot with Pair, A's (combination: A♥, A♣, K♣, 10♣, 8♠)",2025-08-01T01:13:20.825Z,175401080082502
"""xuyan @ g17hvTKmo8"" shows a A♥, K♣.",2025-08-01T01:13:20.825Z,175401080082501
"""BigD @ 3-zQVLqR1l"" shows a 5♦, 6♣.",2025-08-01T01:13:20.825Z,175401080082500
"""xuyan @ g17hvTKmo8"" calls 108.00",2025-08-01T01:13:19.946Z,175401079994600
"""BigD @ 3-zQVLqR1l"" bets 108.00",2025-08-01T01:13:18.822Z,175401079882200
"""xuyan @ g17hvTKmo8"" checks",2025-08-01T01:13:03.491Z,175401078349100
"River: 4♦, 3♥, A♣, 8♠ [10♣]",2025-08-01T01:13:00.330Z,175401078033000
"""Greg @ bTWHIJcaFV"" folds",2025-08-01T01:12:59.497Z,175401077949700
"""BigD @ 3-zQVLqR1l"" calls 48.00",2025-08-01T01:12:45.581Z,175401076558100
"""xuyan @ g17hvTKmo8"" bets 48.00",2025-08-01T01:12:30.932Z,175401075093200
"Turn: 4♦, 3♥, A♣ [8♠]",2025-08-01T01:12:27.091Z,175401074709100
"""Ben @ Mn8Pxw4x79"" folds",2025-08-01T01:12:26.284Z,175401074628400
"""Adi @ QXN-GfVKMR"" folds",2025-08-01T01:12:25.305Z,175401074530500
"""Tobi @ C5IYwkBaOk"" folds",2025-08-01T01:12:24.395Z,175401074439500
"""Greg @ bTWHIJcaFV"" calls 12.00",2025-08-01T01:12:23.202Z,175401074320200
"""BigD @ 3-zQVLqR1l"" calls 12.00",2025-08-01T01:12:20.507Z,175401074050700
"""xuyan @ g17hvTKmo8"" bets 12.00",2025-08-01T01:12:17.949Z,175401073794900
"""Ben @ Mn8Pxw4x79"" checks",2025-08-01T01:12:15.643Z,175401073564300
"""Adi @ QXN-GfVKMR"" checks",2025-08-01T01:12:11.339Z,175401073133900
"Flop:  [4♦, 3♥, A♣]",2025-08-01T01:12:09.713Z,175401072971300
"""Ben @ Mn8Pxw4x79"" checks",2025-08-01T01:12:08.878Z,175401072887800
"""Adi @ QXN-GfVKMR"" calls 2.00",2025-08-01T01:12:07.345Z,175401072734500
"""Barrett @ 6fIcaiOs9B"" folds",2025-08-01T01:12:03.617Z,175401072361700
"""Tobi @ C5IYwkBaOk"" calls 2.00",2025-08-01T01:11:58.914Z,175401071891400
"""Greg @ bTWHIJcaFV"" calls 2.00",2025-08-01T01:11:58.042Z,175401071804200
"""Deep Hole Karl @ SEopwj_wYd"" folds",2025-08-01T01:11:55.495Z,175401071549500
"""BigD @ 3-zQVLqR1l"" calls 2.00",2025-08-01T01:11:54.619Z,175401071461900
"""xuyan @ g17hvTKmo8"" calls 2.00",2025-08-01T01:11:50.711Z,175401071071100
"""Ben @ Mn8Pxw4x79"" posts a big blind of 2.00",2025-08-01T01:11:48.399Z,175401070839911
"""Adi @ QXN-GfVKMR"" posts a small blind of 1.00",2025-08-01T01:11:48.399Z,175401070839910
"Your hand is 9♣, K♠",2025-08-01T01:11:48.399Z,175401070839903
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (277.00) | #2 ""Tobi @ C5IYwkBaOk"" (244.26) | #4 ""Barrett @ 6fIcaiOs9B"" (162.00) | #5 ""Adi @ QXN-GfVKMR"" (148.24) | #6 ""Ben @ Mn8Pxw4x79"" (47.00) | #8 ""xuyan @ g17hvTKmo8"" (195.00) | #9 ""BigD @ 3-zQVLqR1l"" (214.00) | #10 ""Deep Hole Karl @ SEopwj_wYd"" (523.86)",2025-08-01T01:11:48.399Z,175401070839901
"-- starting hand #56 (id: kwvt21ocbonj)  (No Limit Texas Hold'em) (dealer: ""Barrett @ 6fIcaiOs9B"") --",2025-08-01T01:11:48.399Z,175401070839900
"-- ending hand #55 --",2025-08-01T01:11:40.390Z,175401070039002
"""BigD @ 3-zQVLqR1l"" collected 107.00 from pot with Two Pair, 10's & 8's on the second run  (combination: 10♥, 10♦, 8♦, 8♠, A♦)",2025-08-01T01:11:40.390Z,175401070039001
"""BigD @ 3-zQVLqR1l"" collected 107.00 from pot with Two Pair, A's & 10's (combination: A♦, A♣, 10♥, 10♦, 9♠)",2025-08-01T01:11:40.390Z,175401070039000
"River (second run): 3♣, 10♦, 9♠, 8♦ [8♠]",2025-08-01T01:11:36.363Z,175401069636300
"Turn (second run): 3♣, 10♦, 9♠ [8♦]",2025-08-01T01:11:32.352Z,175401069235200
"River: 3♣, 10♦, 9♠, A♣ [5♠]",2025-08-01T01:11:28.326Z,175401068832600
"Turn: 3♣, 10♦, 9♠ [A♣]",2025-08-01T01:11:24.264Z,175401068426400
"""BigD @ 3-zQVLqR1l"" shows a A♦, 10♥.",2025-08-01T01:11:20.213Z,175401068021301
"""Adi @ QXN-GfVKMR"" shows a K♠, A♠.",2025-08-01T01:11:20.213Z,175401068021300
"All players in hand choose to run it twice.",2025-08-01T01:11:19.351Z,175401067935101
"""BigD @ 3-zQVLqR1l"" chooses to  run it twice.",2025-08-01T01:11:19.351Z,175401067935100
"""Adi @ QXN-GfVKMR"" chooses to  run it twice.",2025-08-01T01:11:18.937Z,175401067893700
"Remaining players decide whether to run it twice.",2025-08-01T01:11:17.549Z,175401067754901
"""BigD @ 3-zQVLqR1l"" calls 64.00 and go all in",2025-08-01T01:11:17.549Z,175401067754900
"""Adi @ QXN-GfVKMR"" bets 64.00",2025-08-01T01:11:12.961Z,175401067296100
"Flop:  [3♣, 10♦, 9♠]",2025-08-01T01:11:06.600Z,175401066660000
"""Barrett @ 6fIcaiOs9B"" folds",2025-08-01T01:11:05.796Z,175401066579600
"""Deep Hole Karl @ SEopwj_wYd"" folds",2025-08-01T01:11:03.888Z,175401066388800
"""BigD @ 3-zQVLqR1l"" calls 36.00",2025-08-01T01:11:02.741Z,175401066274100
"""Adi @ QXN-GfVKMR"" raises to 36.00",2025-08-01T01:10:57.013Z,175401065701300
"""Barrett @ 6fIcaiOs9B"" calls 7.00",2025-08-01T01:10:48.057Z,175401064805700
"""Tobi @ C5IYwkBaOk"" folds",2025-08-01T01:10:46.413Z,175401064641300
"""Greg @ bTWHIJcaFV"" folds",2025-08-01T01:10:45.559Z,175401064555900
"""Deep Hole Karl @ SEopwj_wYd"" calls 7.00",2025-08-01T01:10:32.597Z,175401063259700
"""BigD @ 3-zQVLqR1l"" raises to 7.00",2025-08-01T01:10:28.519Z,175401062851900
"""xuyan @ g17hvTKmo8"" folds",2025-08-01T01:10:19.429Z,175401061942900
"""Ben @ Mn8Pxw4x79"" folds",2025-08-01T01:10:18.324Z,175401061832400
"""Adi @ QXN-GfVKMR"" posts a big blind of 2.00",2025-08-01T01:10:16.752Z,175401061675212
"""Barrett @ 6fIcaiOs9B"" posts a small blind of 1.00",2025-08-01T01:10:16.752Z,175401061675211
"Your hand is 4♣, 9♣",2025-08-01T01:10:16.752Z,175401061675204
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (277.00) | #2 ""Tobi @ C5IYwkBaOk"" (244.26) | #4 ""Barrett @ 6fIcaiOs9B"" (169.00) | #5 ""Adi @ QXN-GfVKMR"" (248.24) | #6 ""Ben @ Mn8Pxw4x79"" (47.00) | #8 ""xuyan @ g17hvTKmo8"" (195.00) | #9 ""BigD @ 3-zQVLqR1l"" (100.00) | #10 ""Deep Hole Karl @ SEopwj_wYd"" (530.86)",2025-08-01T01:10:16.752Z,175401061675202
"-- starting hand #55 (id: lctqgzhogz1f)  (No Limit Texas Hold'em) (dead button) --",2025-08-01T01:10:16.752Z,175401061675201
"The player ""BigD @ 3-zQVLqR1l"" joined the game with a stack of 100.00.",2025-08-01T01:10:16.752Z,175401061675200
"-- ending hand #54 --",2025-08-01T01:10:10.811Z,175401061081102
"""Greg @ bTWHIJcaFV"" collected 36.00 from pot",2025-08-01T01:10:10.811Z,175401061081101
"Uncalled bet of 18.00 returned to ""Greg @ bTWHIJcaFV""",2025-08-01T01:10:10.811Z,175401061081100
"""xuyan @ g17hvTKmo8"" folds",2025-08-01T01:10:09.990Z,175401060999000
"""Greg @ bTWHIJcaFV"" bets 18.00",2025-08-01T01:10:02.845Z,175401060284500
"""xuyan @ g17hvTKmo8"" checks",2025-08-01T01:09:58.221Z,175401059822100
"Turn: 7♣, 4♦, 9♠ [Q♠]",2025-08-01T01:09:54.311Z,175401059431100
"""Ben @ Mn8Pxw4x79"" folds",2025-08-01T01:09:53.470Z,175401059347000
"""Greg @ bTWHIJcaFV"" calls 8.00",2025-08-01T01:09:51.770Z,175401059177000
"""xuyan @ g17hvTKmo8"" bets 8.00",2025-08-01T01:09:44.893Z,175401058489300
"""Ben @ Mn8Pxw4x79"" checks",2025-08-01T01:09:39.628Z,175401057962800
"Flop:  [7♣, 4♦, 9♠]",2025-08-01T01:09:33.142Z,175401057314200
