entry,at,order
"""Big Mike 69$$ @ LKNLYQRaGM"" shows a 9♣, 4♣, 10♠, Q♠.",2025-07-31T02:38:57.499Z,175392953749900
"""Big Dawg @ DpaA9Z-_WZ"" calls 48.52",2025-07-31T02:38:56.662Z,175392953666200
"""Big Mike 69$$ @ LKNLYQRaGM"" raises to 48.52 and go all in",2025-07-31T02:38:55.270Z,175392953527000
"""Big Dawg @ DpaA9Z-_WZ"" bets 42.15",2025-07-31T02:38:48.485Z,175392952848500
"River: 4♦, 9♦, 6♦, 2♣ [4♠]",2025-07-31T02:38:41.357Z,175392952135700
"""Big Mike 69$$ @ LKNLYQRaGM"" checks",2025-07-31T02:38:40.538Z,175392952053800
"""Big Dawg @ DpaA9Z-_WZ"" checks",2025-07-31T02:38:39.643Z,175392951964300
"Turn: 4♦, 9♦, 6♦ [2♣]",2025-07-31T02:38:36.648Z,175392951664800
"""Moshe @ Du09ANb0Tl"" folds",2025-07-31T02:38:35.836Z,175392951583600
"""BigD @ 3-zQVLqR1l"" folds",2025-07-31T02:38:33.576Z,175392951357600
"""Big Mike 69$$ @ LKNLYQRaGM"" calls 16.86",2025-07-31T02:38:29.411Z,175392950941100
"""Big Dawg @ DpaA9Z-_WZ"" bets 16.86",2025-07-31T02:38:28.241Z,175392950824100
"""Moshe @ Du09ANb0Tl"" checks",2025-07-31T02:38:23.219Z,175392950321900
"Flop:  [4♦, 9♦, 6♦]",2025-07-31T02:38:17.835Z,175392949783500
"""Alex Torry @ flKfaY_DSw"" folds",2025-07-31T02:38:16.958Z,175392949695800
"""Big Mike 69$$ @ LKNLYQRaGM"" calls 5.12",2025-07-31T02:38:13.703Z,175392949370300
"""Big Dawg @ DpaA9Z-_WZ"" calls 5.12",2025-07-31T02:38:12.796Z,175392949279600
"""Greg @ bTWHIJcaFV"" folds",2025-07-31T02:38:07.915Z,175392948791500
"""Moshe @ Du09ANb0Tl"" calls 5.12",2025-07-31T02:38:06.366Z,175392948636600
"""BigD @ 3-zQVLqR1l"" raises to 5.12",2025-07-31T02:38:03.579Z,175392948357900
"The admin approved the player ""Karl @ 02UV3qazKU"" participation with a stack of 300.00.",2025-07-31T02:37:58.488Z,175392947848800
"""Alex Torry @ flKfaY_DSw"" calls 1.00",2025-07-31T02:37:56.039Z,175392947603900
"""Ben @ Mn8Pxw4x79"" folds",2025-07-31T02:37:50.072Z,175392947007200
"The player ""Karl @ 02UV3qazKU"" requested a seat.",2025-07-31T02:37:49.526Z,175392946952600
"""Davis @ yRjhrY7cFV"" folds",2025-07-31T02:37:40.036Z,175392946003600
"""Big Mike 69$$ @ LKNLYQRaGM"" calls 1.00",2025-07-31T02:37:39.106Z,175392945910600
"""Big Dawg @ DpaA9Z-_WZ"" calls 1.00",2025-07-31T02:37:37.655Z,175392945765500
"""xuyan @ g17hvTKmo8"" folds",2025-07-31T02:37:35.509Z,175392945550900
"""Greg @ bTWHIJcaFV"" posts a big blind of 1.00",2025-07-31T02:37:33.053Z,175392945305315
"""Moshe @ Du09ANb0Tl"" posts a small blind of 0.50",2025-07-31T02:37:33.053Z,175392945305314
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (391.01) | #2 ""xuyan @ g17hvTKmo8"" (183.13) | #3 ""Big Dawg @ DpaA9Z-_WZ"" (229.00) | #4 ""Big Mike 69$$ @ LKNLYQRaGM"" (70.50) | #5 ""Davis @ yRjhrY7cFV"" (139.84) | #6 ""Ben @ Mn8Pxw4x79"" (159.75) | #7 ""Alex Torry @ flKfaY_DSw"" (609.42) | #9 ""BigD @ 3-zQVLqR1l"" (143.00) | #10 ""Moshe @ Du09ANb0Tl"" (126.93)",2025-07-31T02:37:33.053Z,175392945305304
"-- starting hand #51 (id: cjyoxhzc0slg)  (Pot Limit Omaha Hi/Lo 8 or Better) (dealer: ""BigD @ 3-zQVLqR1l"") --",2025-07-31T02:37:33.053Z,175392945305303
"Poker variant defined as ""Pot Limit Omaha Hi/Lo (8 or Better)"" by the game type rotation.",2025-07-31T02:37:33.053Z,175392945305302
"The player ""Adi @ QXN-GfVKMR"" quits the game with a stack of 0.00.",2025-07-31T02:37:33.053Z,175392945305301
"The admin updated the player ""Greg @ bTWHIJcaFV"" stack from 291.01 to 391.01.",2025-07-31T02:37:33.053Z,175392945305300
"""Ben @ Mn8Pxw4x79"" shows a 5♦.",2025-07-31T02:37:28.402Z,175392944840200
"-- ending hand #50 --",2025-07-31T02:37:27.319Z,175392944731902
"""Greg @ bTWHIJcaFV"" collected 107.75 from pot with Flush, As High on the second run  (combination: A♠, Q♠, J♠, 8♠, 5♠)",2025-07-31T02:37:27.319Z,175392944731901
"""Greg @ bTWHIJcaFV"" collected 107.75 from pot with Flush, As High (combination: A♠, Q♠, J♠, 5♠, 4♠)",2025-07-31T02:37:27.319Z,175392944731900
"River (second run): A♠, 5♠, 5♥, J♦ [8♠]",2025-07-31T02:37:23.292Z,175392944329200
"Turn (second run): A♠, 5♠, 5♥ [J♦]",2025-07-31T02:37:19.288Z,175392943928800
"River: A♠, 5♠, 5♥, 10♣ [4♠]",2025-07-31T02:37:15.283Z,175392943528300
"Turn: A♠, 5♠, 5♥ [10♣]",2025-07-31T02:37:11.279Z,175392943127900
"""Adi @ QXN-GfVKMR"" shows a Q♦, Q♥.",2025-07-31T02:37:07.276Z,175392942727602
"""Greg @ bTWHIJcaFV"" shows a Q♠, J♠.",2025-07-31T02:37:07.276Z,175392942727601
"Uncalled bet of 15.75 returned to ""Greg @ bTWHIJcaFV""",2025-07-31T02:37:07.276Z,175392942727600
"All players in hand choose to run it twice.",2025-07-31T02:37:06.441Z,175392942644101
"""Greg @ bTWHIJcaFV"" chooses to  run it twice.",2025-07-31T02:37:06.441Z,175392942644100
"""Adi @ QXN-GfVKMR"" chooses to  run it twice.",2025-07-31T02:37:05.785Z,175392942578500
"Remaining players decide whether to run it twice.",2025-07-31T02:37:04.706Z,175392942470601
"""Adi @ QXN-GfVKMR"" calls 71.00 and go all in",2025-07-31T02:37:04.706Z,175392942470600
"""Alex Torry @ flKfaY_DSw"" folds",2025-07-31T02:37:02.547Z,175392942254700
"""Big Mike 69$$ @ LKNLYQRaGM"" folds",2025-07-31T02:36:57.841Z,175392941784100
"""Greg @ bTWHIJcaFV"" raises to 86.75",2025-07-31T02:36:56.457Z,175392941645700
"""Adi @ QXN-GfVKMR"" bets 25.00",2025-07-31T02:36:53.018Z,175392941301800
"""Alex Torry @ flKfaY_DSw"" checks",2025-07-31T02:36:46.542Z,175392940654200
"""Big Mike 69$$ @ LKNLYQRaGM"" checks",2025-07-31T02:36:43.594Z,175392940359400
"""Greg @ bTWHIJcaFV"" checks",2025-07-31T02:36:42.710Z,175392940271000
"Flop:  [A♠, 5♠, 5♥]",2025-07-31T02:36:40.315Z,175392940031500
"""Alex Torry @ flKfaY_DSw"" calls 18.00",2025-07-31T02:36:39.510Z,175392939951000
"WARNING: the admin queued the stack change for the player ""Greg @ bTWHIJcaFV"" adding 100.00 chips in the next hand.",2025-07-31T02:36:30.727Z,175392939072700
"""Big Mike 69$$ @ LKNLYQRaGM"" calls 18.00",2025-07-31T02:36:29.255Z,175392938925500
"""Greg @ bTWHIJcaFV"" calls 18.00",2025-07-31T02:36:28.354Z,175392938835400
"""Moshe @ Du09ANb0Tl"" folds",2025-07-31T02:36:26.681Z,175392938668100
"""BigD @ 3-zQVLqR1l"" folds",2025-07-31T02:36:25.033Z,175392938503300
"""Adi @ QXN-GfVKMR"" raises to 18.00",2025-07-31T02:36:23.196Z,175392938319600
"""Alex Torry @ flKfaY_DSw"" calls 2.87",2025-07-31T02:36:18.969Z,175392937896900
"""Ben @ Mn8Pxw4x79"" folds",2025-07-31T02:36:15.667Z,175392937566700
"""Davis @ yRjhrY7cFV"" folds",2025-07-31T02:36:12.915Z,175392937291500
"""Big Mike 69$$ @ LKNLYQRaGM"" calls 2.87",2025-07-31T02:36:11.877Z,175392937187700
"""Big Dawg @ DpaA9Z-_WZ"" folds",2025-07-31T02:36:10.467Z,175392937046700
"""xuyan @ g17hvTKmo8"" folds",2025-07-31T02:36:07.913Z,175392936791300
"""Greg @ bTWHIJcaFV"" raises to 2.87",2025-07-31T02:36:06.955Z,175392936695500
"""Moshe @ Du09ANb0Tl"" posts a big blind of 1.00",2025-07-31T02:36:04.532Z,175392936453213
"""BigD @ 3-zQVLqR1l"" posts a small blind of 0.50",2025-07-31T02:36:04.532Z,175392936453212
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (164.51) | #2 ""xuyan @ g17hvTKmo8"" (183.13) | #3 ""Big Dawg @ DpaA9Z-_WZ"" (229.00) | #4 ""Big Mike 69$$ @ LKNLYQRaGM"" (88.50) | #5 ""Davis @ yRjhrY7cFV"" (139.84) | #6 ""Ben @ Mn8Pxw4x79"" (159.75) | #7 ""Alex Torry @ flKfaY_DSw"" (627.42) | #8 ""Adi @ QXN-GfVKMR"" (89.00) | #9 ""BigD @ 3-zQVLqR1l"" (143.50) | #10 ""Moshe @ Du09ANb0Tl"" (127.93)",2025-07-31T02:36:04.532Z,175392936453201
"-- starting hand #50 (id: yywitnhg0dit)  (No Limit Texas Hold'em) (dealer: ""Adi @ QXN-GfVKMR"") --",2025-07-31T02:36:04.532Z,175392936453200
"""Big Dawg @ DpaA9Z-_WZ"" shows a 4♥, 5♦.",2025-07-31T02:36:02.095Z,175392936209500
"-- ending hand #49 --",2025-07-31T02:36:00.880Z,175392936088002
"""Big Dawg @ DpaA9Z-_WZ"" collected 120.00 from pot",2025-07-31T02:36:00.880Z,175392936088001
"Uncalled bet of 109.00 returned to ""Big Dawg @ DpaA9Z-_WZ""",2025-07-31T02:36:00.880Z,175392936088000
"""Greg @ bTWHIJcaFV"" folds",2025-07-31T02:36:00.026Z,175392936002600
"""Big Dawg @ DpaA9Z-_WZ"" bets 109.00 and go all in",2025-07-31T02:35:58.703Z,175392935870300
"""Greg @ bTWHIJcaFV"" checks",2025-07-31T02:35:55.472Z,175392935547200
"River (second board): 6♥, 10♦, 3♦, 4♦ [K♥]",2025-07-31T02:35:50.476Z,175392935047601
"River: 10♠, 6♦, A♣, 10♣ [5♣]",2025-07-31T02:35:50.476Z,175392935047600
"""Big Dawg @ DpaA9Z-_WZ"" calls 40.00",2025-07-31T02:35:49.636Z,175392934963600
"""Greg @ bTWHIJcaFV"" bets 40.00",2025-07-31T02:35:45.619Z,175392934561900
"Turn (second board): 6♥, 10♦, 3♦ [4♦]",2025-07-31T02:35:39.359Z,175392933935901
"Turn: 10♠, 6♦, A♣ [10♣]",2025-07-31T02:35:39.359Z,175392933935900
"""xuyan @ g17hvTKmo8"" folds",2025-07-31T02:35:38.541Z,175392933854100
"""Greg @ bTWHIJcaFV"" calls 10.00",2025-07-31T02:35:37.644Z,175392933764400
"""Moshe @ Du09ANb0Tl"" folds",2025-07-31T02:35:36.315Z,175392933631500
"""BigD @ 3-zQVLqR1l"" folds",2025-07-31T02:35:34.551Z,175392933455100
"""Adi @ QXN-GfVKMR"" folds",2025-07-31T02:35:33.664Z,175392933366400
"""Alex Torry @ flKfaY_DSw"" folds",2025-07-31T02:35:27.540Z,175392932754000
"""Ben @ Mn8Pxw4x79"" folds",2025-07-31T02:35:26.606Z,175392932660600
"""Davis @ yRjhrY7cFV"" folds",2025-07-31T02:35:25.622Z,175392932562200
"""Big Mike 69$$ @ LKNLYQRaGM"" folds",2025-07-31T02:35:24.603Z,175392932460300
"""Big Dawg @ DpaA9Z-_WZ"" bets 10.00",2025-07-31T02:35:21.922Z,175392932192200
"""xuyan @ g17hvTKmo8"" checks",2025-07-31T02:35:18.258Z,175392931825800
"""Greg @ bTWHIJcaFV"" checks",2025-07-31T02:35:16.823Z,175392931682300
"""Moshe @ Du09ANb0Tl"" checks",2025-07-31T02:35:15.364Z,175392931536400
"""BigD @ 3-zQVLqR1l"" checks",2025-07-31T02:35:13.119Z,175392931311900
"""Adi @ QXN-GfVKMR"" checks",2025-07-31T02:35:11.407Z,175392931140700
"Flop (second board):  [6♥, 10♦, 3♦]",2025-07-31T02:35:03.742Z,175392930374201
"Flop:  [10♠, 6♦, A♣]",2025-07-31T02:35:03.742Z,175392930374200
"""BigD @ 3-zQVLqR1l"" calls 2.00 (bomb pot bet)",2025-07-31T02:35:02.934Z,175392930293400
"""Adi @ QXN-GfVKMR"" calls 2.00 (bomb pot bet)",2025-07-31T02:35:02.126Z,175392930212600
"""Alex Torry @ flKfaY_DSw"" calls 2.00 (bomb pot bet)",2025-07-31T02:35:01.299Z,175392930129900
"""Ben @ Mn8Pxw4x79"" calls 2.00 (bomb pot bet)",2025-07-31T02:35:00.424Z,175392930042400
"""Davis @ yRjhrY7cFV"" calls 2.00 (bomb pot bet)",2025-07-31T02:34:59.619Z,175392929961900
"""Big Mike 69$$ @ LKNLYQRaGM"" calls 2.00 (bomb pot bet)",2025-07-31T02:34:58.793Z,175392929879300
"""Big Dawg @ DpaA9Z-_WZ"" calls 2.00 (bomb pot bet)",2025-07-31T02:34:57.925Z,175392929792500
"""xuyan @ g17hvTKmo8"" calls 2.00 (bomb pot bet)",2025-07-31T02:34:57.115Z,175392929711500
"""Greg @ bTWHIJcaFV"" calls 2.00 (bomb pot bet)",2025-07-31T02:34:56.294Z,175392929629400
"""Moshe @ Du09ANb0Tl"" posts a bet of 2.00 (bomb pot bet)",2025-07-31T02:34:55.418Z,175392929541800
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (216.51) | #2 ""xuyan @ g17hvTKmo8"" (185.13) | #3 ""Big Dawg @ DpaA9Z-_WZ"" (161.00) | #4 ""Big Mike 69$$ @ LKNLYQRaGM"" (90.50) | #5 ""Davis @ yRjhrY7cFV"" (141.84) | #6 ""Ben @ Mn8Pxw4x79"" (161.75) | #7 ""Alex Torry @ flKfaY_DSw"" (629.42) | #8 ""Adi @ QXN-GfVKMR"" (91.00) | #9 ""BigD @ 3-zQVLqR1l"" (145.50) | #10 ""Moshe @ Du09ANb0Tl"" (129.93)",2025-07-31T02:34:53.391Z,175392929339101
"-- starting hand #49 (id: zqwy6yjytsom)  (No Limit Texas Hold'em) (dealer: ""Alex Torry @ flKfaY_DSw"") --",2025-07-31T02:34:53.391Z,175392929339100
"-- ending hand #48 --",2025-07-31T02:34:47.475Z,175392928747502
"""Big Dawg @ DpaA9Z-_WZ"" collected 3.50 from pot",2025-07-31T02:34:47.475Z,175392928747501
"Uncalled bet of 9.50 returned to ""Big Dawg @ DpaA9Z-_WZ""",2025-07-31T02:34:47.475Z,175392928747500
"""BigD @ 3-zQVLqR1l"" folds",2025-07-31T02:34:46.663Z,175392928666300
"""Adi @ QXN-GfVKMR"" folds",2025-07-31T02:34:37.861Z,175392927786100
"""Alex Torry @ flKfaY_DSw"" folds",2025-07-31T02:34:34.612Z,175392927461200
"""Ben @ Mn8Pxw4x79"" folds",2025-07-31T02:34:33.654Z,175392927365400
"""Davis @ yRjhrY7cFV"" folds",2025-07-31T02:34:19.766Z,175392925976600
"""Big Mike 69$$ @ LKNLYQRaGM"" folds",2025-07-31T02:34:17.780Z,175392925778000
"""Big Dawg @ DpaA9Z-_WZ"" raises to 10.50",2025-07-31T02:34:16.794Z,175392925679400
"""xuyan @ g17hvTKmo8"" folds",2025-07-31T02:34:10.715Z,175392925071500
"""Greg @ bTWHIJcaFV"" folds",2025-07-31T02:34:09.762Z,175392924976200
"""Moshe @ Du09ANb0Tl"" folds",2025-07-31T02:34:08.131Z,175392924813100
"""BigD @ 3-zQVLqR1l"" calls 1.00",2025-07-31T02:34:05.910Z,175392924591000
"""Adi @ QXN-GfVKMR"" posts a big blind of 1.00",2025-07-31T02:34:00.217Z,175392924021713
"""Alex Torry @ flKfaY_DSw"" posts a small blind of 0.50",2025-07-31T02:34:00.217Z,175392924021712
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (216.51) | #2 ""xuyan @ g17hvTKmo8"" (185.13) | #3 ""Big Dawg @ DpaA9Z-_WZ"" (158.50) | #4 ""Big Mike 69$$ @ LKNLYQRaGM"" (90.50) | #5 ""Davis @ yRjhrY7cFV"" (141.84) | #6 ""Ben @ Mn8Pxw4x79"" (161.75) | #7 ""Alex Torry @ flKfaY_DSw"" (629.92) | #8 ""Adi @ QXN-GfVKMR"" (92.00) | #9 ""BigD @ 3-zQVLqR1l"" (146.50) | #10 ""Moshe @ Du09ANb0Tl"" (129.93)",2025-07-31T02:34:00.217Z,175392924021701
"-- starting hand #48 (id: hv1cvwzye5th)  (No Limit Texas Hold'em) (dealer: ""Ben @ Mn8Pxw4x79"") --",2025-07-31T02:34:00.217Z,175392924021700
"-- ending hand #47 --",2025-07-31T02:33:57.161Z,175392923716102
"""BigD @ 3-zQVLqR1l"" collected 58.41 from pot with Two Pair, A's & 2's (combination: A♣, A♥, 2♠, 2♦, K♦)",2025-07-31T02:33:57.161Z,175392923716101
"""BigD @ 3-zQVLqR1l"" shows a A♣, 2♠.",2025-07-31T02:33:57.161Z,175392923716100
"""Greg @ bTWHIJcaFV"" checks",2025-07-31T02:33:56.355Z,175392923635500
"""BigD @ 3-zQVLqR1l"" checks",2025-07-31T02:33:50.423Z,175392923042300
"River: A♥, 5♠, J♣, 2♦ [K♦]",2025-07-31T02:33:47.994Z,175392922799400
"""BigD @ 3-zQVLqR1l"" calls 14.60",2025-07-31T02:33:47.171Z,175392922717100
"""Greg @ bTWHIJcaFV"" bets 14.60",2025-07-31T02:33:41.320Z,175392922132000
"""BigD @ 3-zQVLqR1l"" checks",2025-07-31T02:33:34.895Z,175392921489500
"Turn: A♥, 5♠, J♣ [2♦]",2025-07-31T02:33:32.540Z,175392921254000
"""Moshe @ Du09ANb0Tl"" folds",2025-07-31T02:33:31.717Z,175392921171700
"""BigD @ 3-zQVLqR1l"" calls 7.30",2025-07-31T02:33:26.894Z,175392920689400
"""Greg @ bTWHIJcaFV"" bets 7.30",2025-07-31T02:33:23.537Z,175392920353700
"""Moshe @ Du09ANb0Tl"" checks",2025-07-31T02:33:20.433Z,175392920043300
"""BigD @ 3-zQVLqR1l"" checks",2025-07-31T02:33:17.754Z,175392919775400
"Flop:  [A♥, 5♠, J♣]",2025-07-31T02:33:16.025Z,175392919602500
"""Moshe @ Du09ANb0Tl"" calls 4.37",2025-07-31T02:33:15.180Z,175392919518000
"""BigD @ 3-zQVLqR1l"" calls 4.37",2025-07-31T02:33:13.428Z,175392919342800
"""Alex Torry @ flKfaY_DSw"" folds",2025-07-31T02:33:11.185Z,175392919118500
"""Ben @ Mn8Pxw4x79"" folds",2025-07-31T02:33:09.159Z,175392918915900
"""Davis @ yRjhrY7cFV"" folds",2025-07-31T02:33:07.518Z,175392918751800
"""Big Mike 69$$ @ LKNLYQRaGM"" folds",2025-07-31T02:33:06.201Z,175392918620100
"""Big Dawg @ DpaA9Z-_WZ"" folds",2025-07-31T02:33:05.254Z,175392918525400
"""xuyan @ g17hvTKmo8"" folds",2025-07-31T02:33:02.767Z,175392918276700
"""Greg @ bTWHIJcaFV"" raises to 4.37",2025-07-31T02:33:01.784Z,175392918178400
"""Moshe @ Du09ANb0Tl"" calls 1.00",2025-07-31T02:32:55.664Z,175392917566400
"""BigD @ 3-zQVLqR1l"" calls 1.00",2025-07-31T02:32:53.929Z,175392917392900
"""Adi @ QXN-GfVKMR"" folds",2025-07-31T02:32:52.011Z,175392917201100
"""Alex Torry @ flKfaY_DSw"" posts a big blind of 1.00",2025-07-31T02:32:49.032Z,175392916903213
"""Ben @ Mn8Pxw4x79"" posts a small blind of 0.50",2025-07-31T02:32:49.032Z,175392916903212
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (242.78) | #2 ""xuyan @ g17hvTKmo8"" (185.13) | #3 ""Big Dawg @ DpaA9Z-_WZ"" (158.50) | #4 ""Big Mike 69$$ @ LKNLYQRaGM"" (90.50) | #5 ""Davis @ yRjhrY7cFV"" (141.84) | #6 ""Ben @ Mn8Pxw4x79"" (162.25) | #7 ""Alex Torry @ flKfaY_DSw"" (630.92) | #8 ""Adi @ QXN-GfVKMR"" (92.00) | #9 ""BigD @ 3-zQVLqR1l"" (114.36) | #10 ""Moshe @ Du09ANb0Tl"" (134.30)",2025-07-31T02:32:49.032Z,175392916903201
"-- starting hand #47 (id: 4r6mswf2lmuh)  (No Limit Texas Hold'em) (dealer: ""Davis @ yRjhrY7cFV"") --",2025-07-31T02:32:49.032Z,175392916903200
"-- ending hand #46 --",2025-07-31T02:32:43.117Z,175392916311702
"""Ben @ Mn8Pxw4x79"" collected 113.00 from pot",2025-07-31T02:32:43.117Z,175392916311701
"Uncalled bet of 49.25 returned to ""Ben @ Mn8Pxw4x79""",2025-07-31T02:32:43.117Z,175392916311700
"""Big Dawg @ DpaA9Z-_WZ"" folds",2025-07-31T02:32:42.250Z,175392916225000
"""Ben @ Mn8Pxw4x79"" bets 49.25 and go all in",2025-07-31T02:32:40.583Z,175392916058300
"Turn: 6♥, K♥, 2♦ [6♠]",2025-07-31T02:32:32.709Z,175392915270900
"""Big Dawg @ DpaA9Z-_WZ"" calls 36.00",2025-07-31T02:32:31.854Z,175392915185400
"""xuyan @ g17hvTKmo8"" folds",2025-07-31T02:32:22.951Z,175392914295100
"""Moshe @ Du09ANb0Tl"" folds",2025-07-31T02:32:19.196Z,175392913919600
"""Ben @ Mn8Pxw4x79"" raises to 36.00",2025-07-31T02:32:15.480Z,175392913548000
"""Big Mike 69$$ @ LKNLYQRaGM"" folds",2025-07-31T02:32:08.450Z,175392912845000
"""Big Dawg @ DpaA9Z-_WZ"" calls 12.00",2025-07-31T02:32:07.512Z,175392912751200
"""xuyan @ g17hvTKmo8"" bets 12.00",2025-07-31T02:32:05.893Z,175392912589300
"""Moshe @ Du09ANb0Tl"" checks",2025-07-31T02:32:03.401Z,175392912340100
"""Ben @ Mn8Pxw4x79"" checks",2025-07-31T02:32:00.690Z,175392912069000
"Flop:  [6♥, K♥, 2♦]",2025-07-31T02:31:58.430Z,175392911843000
"""Moshe @ Du09ANb0Tl"" calls 5.50",2025-07-31T02:31:57.612Z,175392911761200
"""Alex Torry @ flKfaY_DSw"" folds",2025-07-31T02:31:53.305Z,175392911330500
"""Ben @ Mn8Pxw4x79"" calls 5.50",2025-07-31T02:31:45.042Z,175392910504200
"""Davis @ yRjhrY7cFV"" folds",2025-07-31T02:31:39.680Z,175392909968000
"""Big Mike 69$$ @ LKNLYQRaGM"" calls 5.50",2025-07-31T02:31:38.551Z,175392909855100
"""Big Dawg @ DpaA9Z-_WZ"" calls 5.50",2025-07-31T02:31:37.543Z,175392909754300
"""xuyan @ g17hvTKmo8"" raises to 5.50",2025-07-31T02:31:28.304Z,175392908830400
"""Greg @ bTWHIJcaFV"" folds",2025-07-31T02:31:26.053Z,175392908605300
"""Moshe @ Du09ANb0Tl"" calls 1.00",2025-07-31T02:31:25.113Z,175392908511300
"""BigD @ 3-zQVLqR1l"" folds",2025-07-31T02:31:21.634Z,175392908163400
"""Adi @ QXN-GfVKMR"" folds",2025-07-31T02:31:19.599Z,175392907959900
"""Alex Torry @ flKfaY_DSw"" calls 1.00",2025-07-31T02:31:18.728Z,175392907872800
"""Ben @ Mn8Pxw4x79"" posts a big blind of 1.00",2025-07-31T02:31:13.863Z,175392907386315
"""Davis @ yRjhrY7cFV"" posts a small blind of 0.50",2025-07-31T02:31:13.863Z,175392907386314
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (242.78) | #2 ""xuyan @ g17hvTKmo8"" (202.63) | #3 ""Big Dawg @ DpaA9Z-_WZ"" (200.00) | #4 ""Big Mike 69$$ @ LKNLYQRaGM"" (96.00) | #5 ""Davis @ yRjhrY7cFV"" (142.34) | #6 ""Ben @ Mn8Pxw4x79"" (90.75) | #7 ""Alex Torry @ flKfaY_DSw"" (631.92) | #8 ""Adi @ QXN-GfVKMR"" (92.00) | #9 ""BigD @ 3-zQVLqR1l"" (114.36) | #10 ""Moshe @ Du09ANb0Tl"" (139.80)",2025-07-31T02:31:13.863Z,175392907386303
"-- starting hand #46 (id: zvmqdhei3g75)  (No Limit Texas Hold'em) (dealer: ""Big Mike 69$$ @ LKNLYQRaGM"") --",2025-07-31T02:31:13.863Z,175392907386302
"Poker variant defined as ""No Limit Texas Hold'em"" by the game type rotation.",2025-07-31T02:31:13.863Z,175392907386301
"The player ""Big Dawg @ DpaA9Z-_WZ"" joined the game with a stack of 200.00.",2025-07-31T02:31:13.863Z,175392907386300
"Undealt cards: J♥, 8♥, 8♣ [2♦, J♦]",2025-07-31T02:31:09.705Z,175392906970500
"-- ending hand #45 --",2025-07-31T02:31:07.934Z,175392906793402
"""Alex Torry @ flKfaY_DSw"" collected 17.00 from pot",2025-07-31T02:31:07.934Z,175392906793401
"Uncalled bet of 8.50 returned to ""Alex Torry @ flKfaY_DSw""",2025-07-31T02:31:07.934Z,175392906793400
"""Greg @ bTWHIJcaFV"" folds",2025-07-31T02:31:07.097Z,175392906709700
"""Alex Torry @ flKfaY_DSw"" raises to 12.75",2025-07-31T02:31:05.654Z,175392906565400
"""Greg @ bTWHIJcaFV"" bets 4.25",2025-07-31T02:30:57.785Z,175392905778500
"""Alex Torry @ flKfaY_DSw"" checks",2025-07-31T02:30:55.291Z,175392905529100
"Flop:  [J♥, 8♥, 8♣]",2025-07-31T02:30:40.271Z,175392904027100
"""Davis @ yRjhrY7cFV"" folds",2025-07-31T02:30:39.459Z,175392903945900
"""Big Mike 69$$ @ LKNLYQRaGM"" folds",2025-07-31T02:30:30.052Z,175392903005200
"""xuyan @ g17hvTKmo8"" folds",2025-07-31T02:30:29.032Z,175392902903200
"""Greg @ bTWHIJcaFV"" calls 3.50",2025-07-31T02:30:28.135Z,175392902813500
"""Moshe @ Du09ANb0Tl"" folds",2025-07-31T02:30:24.211Z,175392902421100
"""BigD @ 3-zQVLqR1l"" folds",2025-07-31T02:30:23.326Z,175392902332600
"""Adi @ QXN-GfVKMR"" folds",2025-07-31T02:30:20.979Z,175392902097900
"""Alex Torry @ flKfaY_DSw"" raises to 3.50",2025-07-31T02:30:18.819Z,175392901881900
"""Ben @ Mn8Pxw4x79"" folds",2025-07-31T02:30:10.906Z,175392901090600
"""Davis @ yRjhrY7cFV"" posts a big blind of 1.00",2025-07-31T02:29:55.837Z,175392899583712
"""Big Mike 69$$ @ LKNLYQRaGM"" posts a small blind of 0.50",2025-07-31T02:29:55.837Z,175392899583711
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (250.53) | #2 ""xuyan @ g17hvTKmo8"" (202.63) | #4 ""Big Mike 69$$ @ LKNLYQRaGM"" (96.50) | #5 ""Davis @ yRjhrY7cFV"" (143.34) | #6 ""Ben @ Mn8Pxw4x79"" (90.75) | #7 ""Alex Torry @ flKfaY_DSw"" (622.67) | #8 ""Adi @ QXN-GfVKMR"" (92.00) | #9 ""BigD @ 3-zQVLqR1l"" (114.36) | #10 ""Moshe @ Du09ANb0Tl"" (139.80)",2025-07-31T02:29:55.837Z,175392899583701
"-- starting hand #45 (id: yfopmtddqv6y)  (No Limit Texas Hold'em) (dead button) --",2025-07-31T02:29:55.837Z,175392899583700
"-- ending hand #44 --",2025-07-31T02:29:52.809Z,175392899280902
"""Greg @ bTWHIJcaFV"" collected 30.00 from pot with Two Pair, J's & 2's (combination: J♠, J♥, 2♦, 2♠, A♣)",2025-07-31T02:29:52.809Z,175392899280901
"""Greg @ bTWHIJcaFV"" shows a J♠, 9♠.",2025-07-31T02:29:52.809Z,175392899280900
"""Greg @ bTWHIJcaFV"" checks",2025-07-31T02:29:51.977Z,175392899197700
"""BigD @ 3-zQVLqR1l"" checks",2025-07-31T02:29:49.919Z,175392898991900
"River: 2♦, 2♠, A♣, 7♥ [J♥]",2025-07-31T02:29:48.193Z,175392898819300
