entry,at,order
"""Barrett @ DpaA9Z-_WZ"" posts a small blind of 0.50",2025-08-02T19:38:12.004Z,175416349200405
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (628.42) | #3 ""xuyan @ g17hvTKmo8"" (205.17) | #10 ""Barrett @ DpaA9Z-_WZ"" (164.20)",2025-08-02T19:38:12.004Z,175416349200401
"-- starting hand #190 (id: ky5gosrgf0di)  (Pot Limit Omaha Hi) (dealer: ""xuyan @ g17hvTKmo8"") --",2025-08-02T19:38:12.004Z,175416349200400
"-- ending hand #189 --",2025-08-02T19:38:09.097Z,175416348909702
"""Greg @ bTWHIJcaFV"" collected 21.00 from pot",2025-08-02T19:38:09.097Z,175416348909701
"Uncalled bet of 10.50 returned to ""Greg @ bTWHIJcaFV""",2025-08-02T19:38:09.097Z,175416348909700
"""Barrett @ DpaA9Z-_WZ"" folds",2025-08-02T19:38:08.239Z,175416348823900
"""xuyan @ g17hvTKmo8"" folds",2025-08-02T19:38:07.272Z,175416348727200
"""Greg @ bTWHIJcaFV"" raises to 15.75",2025-08-02T19:38:05.193Z,175416348519300
"""Barrett @ DpaA9Z-_WZ"" bets 5.25",2025-08-02T19:37:54.897Z,175416347489700
"""xuyan @ g17hvTKmo8"" checks",2025-08-02T19:37:51.198Z,175416347119800
"River: 6♣, J♦, K♣, 2♠ [3♦]",2025-08-02T19:37:48.839Z,175416346883900
"""Greg @ bTWHIJcaFV"" checks",2025-08-02T19:37:48.019Z,175416346801900
"""Barrett @ DpaA9Z-_WZ"" checks",2025-08-02T19:37:44.689Z,175416346468900
"""xuyan @ g17hvTKmo8"" checks",2025-08-02T19:37:42.878Z,175416346287800
"Turn: 6♣, J♦, K♣ [2♠]",2025-08-02T19:37:40.338Z,175416346033800
"""Greg @ bTWHIJcaFV"" checks",2025-08-02T19:37:39.521Z,175416345952100
"""Barrett @ DpaA9Z-_WZ"" checks",2025-08-02T19:37:33.774Z,175416345377400
"""xuyan @ g17hvTKmo8"" checks",2025-08-02T19:37:28.887Z,175416344888700
"Flop:  [6♣, J♦, K♣]",2025-08-02T19:37:28.111Z,175416344811100
"""Barrett @ DpaA9Z-_WZ"" calls 3.50",2025-08-02T19:37:27.251Z,175416344725100
"""xuyan @ g17hvTKmo8"" calls 3.50",2025-08-02T19:37:18.203Z,175416343820300
"""Greg @ bTWHIJcaFV"" raises to 3.50",2025-08-02T19:37:17.142Z,175416343714200
"""Barrett @ DpaA9Z-_WZ"" posts a big blind of 1.00",2025-08-02T19:37:15.099Z,175416343509906
"""xuyan @ g17hvTKmo8"" posts a small blind of 0.50",2025-08-02T19:37:15.099Z,175416343509905
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (616.17) | #3 ""xuyan @ g17hvTKmo8"" (208.67) | #10 ""Barrett @ DpaA9Z-_WZ"" (172.95)",2025-08-02T19:37:15.099Z,175416343509901
"-- starting hand #189 (id: ponvaawalgr2)  (Pot Limit Omaha Hi) (dealer: ""Greg @ bTWHIJcaFV"") --",2025-08-02T19:37:15.099Z,175416343509900
"""xuyan @ g17hvTKmo8"" shows a 3♠, 5♠, 9♠, J♠.",2025-08-02T19:37:10.179Z,175416343017900
"-- ending hand #188 --",2025-08-02T19:37:08.557Z,175416342855702
"""Greg @ bTWHIJcaFV"" collected 72.00 from pot with Flush (combination: A♣, J♣, 7♣, 5♣, 4♣)",2025-08-02T19:37:08.557Z,175416342855701
"""Greg @ bTWHIJcaFV"" shows a K♠, J♣, Q♠, 7♣.",2025-08-02T19:37:08.557Z,175416342855700
"""Barrett @ DpaA9Z-_WZ"" calls 18.00",2025-08-02T19:37:07.732Z,175416342773200
"""Greg @ bTWHIJcaFV"" bets 18.00",2025-08-02T19:37:06.594Z,175416342659400
"River: A♣, 8♠, 4♣, A♠ [5♣]",2025-08-02T19:37:01.251Z,175416342125100
"""Barrett @ DpaA9Z-_WZ"" calls 9.00",2025-08-02T19:37:00.442Z,175416342044200
"""Greg @ bTWHIJcaFV"" bets 9.00",2025-08-02T19:36:59.315Z,175416341931500
"Turn: A♣, 8♠, 4♣ [A♠]",2025-08-02T19:36:55.201Z,175416341520100
"""Barrett @ DpaA9Z-_WZ"" calls 4.50",2025-08-02T19:36:54.371Z,175416341437100
"""Greg @ bTWHIJcaFV"" bets 4.50",2025-08-02T19:36:53.197Z,175416341319700
"Flop:  [A♣, 8♠, 4♣]",2025-08-02T19:36:48.514Z,175416340851400
"""Barrett @ DpaA9Z-_WZ"" calls 4.00",2025-08-02T19:36:47.705Z,175416340770500
"""xuyan @ g17hvTKmo8"" folds",2025-08-02T19:36:32.227Z,175416339222700
"""Greg @ bTWHIJcaFV"" raises to 4.00",2025-08-02T19:36:31.011Z,175416339101100
"""Barrett @ DpaA9Z-_WZ"" calls 1.00",2025-08-02T19:36:28.833Z,175416338883300
"""xuyan @ g17hvTKmo8"" posts a big blind of 1.00",2025-08-02T19:36:26.703Z,175416338670306
"""Greg @ bTWHIJcaFV"" posts a small blind of 0.50",2025-08-02T19:36:26.703Z,175416338670305
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (579.67) | #3 ""xuyan @ g17hvTKmo8"" (209.67) | #10 ""Barrett @ DpaA9Z-_WZ"" (208.45)",2025-08-02T19:36:26.703Z,175416338670301
"-- starting hand #188 (id: eclrxvlfbwpu)  (Pot Limit Omaha Hi) (dealer: ""Barrett @ DpaA9Z-_WZ"") --",2025-08-02T19:36:26.703Z,175416338670300
"-- ending hand #187 --",2025-08-02T19:36:23.798Z,175416338379802
"""Greg @ bTWHIJcaFV"" collected 48.00 from pot",2025-08-02T19:36:23.798Z,175416338379801
"Uncalled bet of 24.00 returned to ""Greg @ bTWHIJcaFV""",2025-08-02T19:36:23.798Z,175416338379800
"""Barrett @ DpaA9Z-_WZ"" folds",2025-08-02T19:36:22.962Z,175416338296200
"""Greg @ bTWHIJcaFV"" bets 24.00",2025-08-02T19:36:20.363Z,175416338036300
"""Barrett @ DpaA9Z-_WZ"" checks",2025-08-02T19:36:15.108Z,175416337510800
"River: 8♥, K♠, J♣, 5♣ [Q♦]",2025-08-02T19:36:12.141Z,175416337214100
"""Greg @ bTWHIJcaFV"" checks",2025-08-02T19:36:11.322Z,175416337132200
"""Barrett @ DpaA9Z-_WZ"" checks",2025-08-02T19:36:08.551Z,175416336855100
"Turn: 8♥, K♠, J♣ [5♣]",2025-08-02T19:36:06.621Z,175416336662100
"""Barrett @ DpaA9Z-_WZ"" calls 12.00",2025-08-02T19:36:05.782Z,175416336578200
"""xuyan @ g17hvTKmo8"" folds",2025-08-02T19:36:04.158Z,175416336415800
"""Greg @ bTWHIJcaFV"" bets 12.00",2025-08-02T19:36:01.046Z,175416336104600
"""Barrett @ DpaA9Z-_WZ"" checks",2025-08-02T19:35:55.541Z,175416335554100
"Flop:  [8♥, K♠, J♣]",2025-08-02T19:35:51.644Z,175416335164400
"""xuyan @ g17hvTKmo8"" calls 8.00",2025-08-02T19:35:50.803Z,175416335080300
"""Greg @ bTWHIJcaFV"" calls 8.00",2025-08-02T19:35:49.463Z,175416334946300
"""Barrett @ DpaA9Z-_WZ"" raises to 8.00",2025-08-02T19:35:47.943Z,175416334794300
"""xuyan @ g17hvTKmo8"" raises to 3.50",2025-08-02T19:35:44.044Z,175416334404400
"""Greg @ bTWHIJcaFV"" posts a big blind of 1.00",2025-08-02T19:35:42.040Z,175416334204007
"""Barrett @ DpaA9Z-_WZ"" posts a small blind of 0.50",2025-08-02T19:35:42.040Z,175416334204006
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (551.67) | #3 ""xuyan @ g17hvTKmo8"" (217.67) | #10 ""Barrett @ DpaA9Z-_WZ"" (228.45)",2025-08-02T19:35:42.040Z,175416334204002
"-- starting hand #187 (id: aqlub93vhcai)  (Pot Limit Omaha Hi) (dealer: ""xuyan @ g17hvTKmo8"") --",2025-08-02T19:35:42.040Z,175416334204001
"Poker variant defined as ""Pot Limit Omaha Hi"" by the game type rotation.",2025-08-02T19:35:42.040Z,175416334204000
"-- ending hand #186 --",2025-08-02T19:35:36.116Z,175416333611602
"""Barrett @ DpaA9Z-_WZ"" collected 24.00 from pot",2025-08-02T19:35:36.116Z,175416333611601
"Uncalled bet of 12.00 returned to ""Barrett @ DpaA9Z-_WZ""",2025-08-02T19:35:36.116Z,175416333611600
"""xuyan @ g17hvTKmo8"" folds",2025-08-02T19:35:35.286Z,175416333528600
"""Barrett @ DpaA9Z-_WZ"" bets 12.00",2025-08-02T19:35:34.165Z,175416333416500
"""xuyan @ g17hvTKmo8"" checks",2025-08-02T19:35:31.460Z,175416333146000
"Turn: 9♠, J♠, 4♣ [8♦]",2025-08-02T19:35:30.579Z,175416333057900
"""xuyan @ g17hvTKmo8"" calls 6.00",2025-08-02T19:35:29.768Z,175416332976800
"""Greg @ bTWHIJcaFV"" folds",2025-08-02T19:35:28.570Z,175416332857000
"""Barrett @ DpaA9Z-_WZ"" bets 6.00",2025-08-02T19:35:25.012Z,175416332501200
"""xuyan @ g17hvTKmo8"" checks",2025-08-02T19:35:22.185Z,175416332218500
"Flop:  [9♠, J♠, 4♣]",2025-08-02T19:35:20.905Z,175416332090500
"""xuyan @ g17hvTKmo8"" calls 4.00",2025-08-02T19:35:20.061Z,175416332006100
"""Greg @ bTWHIJcaFV"" calls 4.00",2025-08-02T19:35:18.958Z,175416331895800
"""Barrett @ DpaA9Z-_WZ"" raises to 4.00",2025-08-02T19:35:17.277Z,175416331727700
"""xuyan @ g17hvTKmo8"" calls 1.00",2025-08-02T19:35:12.801Z,175416331280100
"""Greg @ bTWHIJcaFV"" calls 1.00",2025-08-02T19:35:11.358Z,175416331135800
"""Barrett @ DpaA9Z-_WZ"" posts a big blind of 1.00",2025-08-02T19:35:09.655Z,175416330965506
"""xuyan @ g17hvTKmo8"" posts a small blind of 0.50",2025-08-02T19:35:09.655Z,175416330965505
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (555.67) | #3 ""xuyan @ g17hvTKmo8"" (227.67) | #10 ""Barrett @ DpaA9Z-_WZ"" (214.45)",2025-08-02T19:35:09.655Z,175416330965501
"-- starting hand #186 (id: jroipaa9wnej)  (No Limit Texas Hold'em) (dealer: ""Greg @ bTWHIJcaFV"") --",2025-08-02T19:35:09.655Z,175416330965500
"-- ending hand #185 --",2025-08-02T19:35:03.703Z,175416330370302
"""Barrett @ DpaA9Z-_WZ"" collected 37.50 from pot",2025-08-02T19:35:03.703Z,175416330370301
"Uncalled bet of 37.50 returned to ""Barrett @ DpaA9Z-_WZ""",2025-08-02T19:35:03.703Z,175416330370300
"""xuyan @ g17hvTKmo8"" folds",2025-08-02T19:35:02.876Z,175416330287600
"""Barrett @ DpaA9Z-_WZ"" bets 37.50",2025-08-02T19:34:58.105Z,175416329810500
"""xuyan @ g17hvTKmo8"" checks",2025-08-02T19:34:55.404Z,175416329540400
"Flop:  [3♥, 5♣, 5♥]",2025-08-02T19:34:53.970Z,175416329397000
"""Greg @ bTWHIJcaFV"" folds",2025-08-02T19:34:53.156Z,175416329315600
"""Barrett @ DpaA9Z-_WZ"" calls 17.00",2025-08-02T19:34:51.663Z,175416329166300
"""xuyan @ g17hvTKmo8"" raises to 17.00",2025-08-02T19:34:47.558Z,175416328755800
"""Greg @ bTWHIJcaFV"" calls 3.50",2025-08-02T19:34:44.592Z,175416328459200
"""Barrett @ DpaA9Z-_WZ"" raises to 3.50",2025-08-02T19:34:43.202Z,175416328320200
"""xuyan @ g17hvTKmo8"" posts a big blind of 1.00",2025-08-02T19:34:40.657Z,175416328065706
"""Greg @ bTWHIJcaFV"" posts a small blind of 0.50",2025-08-02T19:34:40.657Z,175416328065705
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (559.17) | #3 ""xuyan @ g17hvTKmo8"" (244.67) | #10 ""Barrett @ DpaA9Z-_WZ"" (193.95)",2025-08-02T19:34:40.657Z,175416328065701
"-- starting hand #185 (id: 2exdoelrdagc)  (No Limit Texas Hold'em) (dealer: ""Barrett @ DpaA9Z-_WZ"") --",2025-08-02T19:34:40.657Z,175416328065700
"-- ending hand #184 --",2025-08-02T19:34:37.722Z,175416327772202
"""xuyan @ g17hvTKmo8"" collected 27.00 from pot",2025-08-02T19:34:37.722Z,175416327772201
"Uncalled bet of 27.00 returned to ""xuyan @ g17hvTKmo8""",2025-08-02T19:34:37.722Z,175416327772200
"""Barrett @ DpaA9Z-_WZ"" folds",2025-08-02T19:34:36.918Z,175416327691800
"""xuyan @ g17hvTKmo8"" bets 27.00",2025-08-02T19:34:35.582Z,175416327558200
"""Barrett @ DpaA9Z-_WZ"" checks",2025-08-02T19:34:33.225Z,175416327322500
"River: 3♥, 6♦, 8♣, K♥ [Q♠]",2025-08-02T19:34:30.922Z,175416327092200
"""Barrett @ DpaA9Z-_WZ"" calls 9.00",2025-08-02T19:34:30.107Z,175416327010700
"""xuyan @ g17hvTKmo8"" bets 9.00",2025-08-02T19:34:28.764Z,175416326876400
"""Barrett @ DpaA9Z-_WZ"" checks",2025-08-02T19:34:23.972Z,175416326397200
"Turn: 3♥, 6♦, 8♣ [K♥]",2025-08-02T19:34:22.496Z,175416326249600
"""xuyan @ g17hvTKmo8"" calls 3.00",2025-08-02T19:34:21.678Z,175416326167800
"""Greg @ bTWHIJcaFV"" folds",2025-08-02T19:34:20.743Z,175416326074300
"""Barrett @ DpaA9Z-_WZ"" bets 3.00",2025-08-02T19:34:18.726Z,175416325872600
"Flop:  [3♥, 6♦, 8♣]",2025-08-02T19:34:15.836Z,175416325583600
"""Greg @ bTWHIJcaFV"" checks",2025-08-02T19:34:15.029Z,175416325502900
"""Barrett @ DpaA9Z-_WZ"" calls 1.00",2025-08-02T19:34:13.432Z,175416325343200
"""xuyan @ g17hvTKmo8"" calls 1.00",2025-08-02T19:34:10.977Z,175416325097700
"""Greg @ bTWHIJcaFV"" posts a big blind of 1.00",2025-08-02T19:34:09.635Z,175416324963506
"""Barrett @ DpaA9Z-_WZ"" posts a small blind of 0.50",2025-08-02T19:34:09.635Z,175416324963505
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (560.17) | #3 ""xuyan @ g17hvTKmo8"" (230.67) | #10 ""Barrett @ DpaA9Z-_WZ"" (206.95)",2025-08-02T19:34:09.635Z,175416324963501
"-- starting hand #184 (id: jnai5hfe8xws)  (No Limit Texas Hold'em) (dealer: ""xuyan @ g17hvTKmo8"") --",2025-08-02T19:34:09.635Z,175416324963500
"-- ending hand #183 --",2025-08-02T19:34:06.706Z,175416324670602
"""Barrett @ DpaA9Z-_WZ"" collected 22.50 from pot",2025-08-02T19:34:06.706Z,175416324670601
"Uncalled bet of 16.87 returned to ""Barrett @ DpaA9Z-_WZ""",2025-08-02T19:34:06.706Z,175416324670600
"""Greg @ bTWHIJcaFV"" folds",2025-08-02T19:34:05.896Z,175416324589600
"""Barrett @ DpaA9Z-_WZ"" bets 16.87",2025-08-02T19:34:03.747Z,175416324374700
"River: J♣, 10♥, 4♦, 5♠ [3♣]",2025-08-02T19:34:00.991Z,175416324099100
"""Greg @ bTWHIJcaFV"" checks",2025-08-02T19:34:00.174Z,175416324017400
"""Barrett @ DpaA9Z-_WZ"" checks",2025-08-02T19:33:58.718Z,175416323871800
"Turn: J♣, 10♥, 4♦ [5♠]",2025-08-02T19:33:56.814Z,175416323681400
"""Greg @ bTWHIJcaFV"" calls 7.50",2025-08-02T19:33:56.002Z,175416323600200
"""Barrett @ DpaA9Z-_WZ"" raises to 7.50",2025-08-02T19:33:54.722Z,175416323472200
"""Greg @ bTWHIJcaFV"" bets 3.75",2025-08-02T19:33:53.001Z,175416323300100
"""Barrett @ DpaA9Z-_WZ"" checks",2025-08-02T19:33:50.727Z,175416323072700
"Flop:  [J♣, 10♥, 4♦]",2025-08-02T19:33:48.654Z,175416322865400
"""Barrett @ DpaA9Z-_WZ"" calls 3.50",2025-08-02T19:33:47.830Z,175416322783000
"""xuyan @ g17hvTKmo8"" folds",2025-08-02T19:33:46.829Z,175416322682900
"""Greg @ bTWHIJcaFV"" raises to 3.50",2025-08-02T19:33:43.408Z,175416322340800
"""Barrett @ DpaA9Z-_WZ"" posts a big blind of 1.00",2025-08-02T19:33:41.346Z,175416322134606
"""xuyan @ g17hvTKmo8"" posts a small blind of 0.50",2025-08-02T19:33:41.346Z,175416322134605
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (571.17) | #3 ""xuyan @ g17hvTKmo8"" (231.17) | #10 ""Barrett @ DpaA9Z-_WZ"" (195.45)",2025-08-02T19:33:41.346Z,175416322134601
"-- starting hand #183 (id: dcbte6tqmmyi)  (No Limit Texas Hold'em) (dealer: ""Greg @ bTWHIJcaFV"") --",2025-08-02T19:33:41.346Z,175416322134600
"""Greg @ bTWHIJcaFV"" shows a 9♥, Q♠.",2025-08-02T19:33:39.275Z,175416321927500
"""Barrett @ DpaA9Z-_WZ"" shows a A♣, K♣.",2025-08-02T19:33:38.255Z,175416321825500
"-- ending hand #182 --",2025-08-02T19:33:36.974Z,175416321697402
"""Greg @ bTWHIJcaFV"" collected 26.25 from pot",2025-08-02T19:33:36.974Z,175416321697401
"Uncalled bet of 13.12 returned to ""Greg @ bTWHIJcaFV""",2025-08-02T19:33:36.974Z,175416321697400
"""Barrett @ DpaA9Z-_WZ"" folds",2025-08-02T19:33:36.168Z,175416321616800
"""xuyan @ g17hvTKmo8"" folds",2025-08-02T19:33:35.241Z,175416321524100
"""Greg @ bTWHIJcaFV"" bets 13.12",2025-08-02T19:33:34.044Z,175416321404400
"River: 8♥, 7♦, J♠, 3♦ [2♥]",2025-08-02T19:33:28.342Z,175416320834200
"""Barrett @ DpaA9Z-_WZ"" checks",2025-08-02T19:33:27.446Z,175416320744600
"""xuyan @ g17hvTKmo8"" checks",2025-08-02T19:33:26.170Z,175416320617000
"""Greg @ bTWHIJcaFV"" checks",2025-08-02T19:33:25.183Z,175416320518300
"Turn: 8♥, 7♦, J♠ [3♦]",2025-08-02T19:33:23.539Z,175416320353900
"""xuyan @ g17hvTKmo8"" calls 5.25",2025-08-02T19:33:22.678Z,175416320267800
"""Greg @ bTWHIJcaFV"" calls 5.25",2025-08-02T19:33:20.218Z,175416320021800
"""Barrett @ DpaA9Z-_WZ"" bets 5.25",2025-08-02T19:33:18.683Z,175416319868300
"""xuyan @ g17hvTKmo8"" checks",2025-08-02T19:33:16.183Z,175416319618300
"""Greg @ bTWHIJcaFV"" checks",2025-08-02T19:33:15.201Z,175416319520100
"Flop:  [8♥, 7♦, J♠]",2025-08-02T19:33:12.918Z,175416319291800
"""xuyan @ g17hvTKmo8"" calls 3.50",2025-08-02T19:33:12.078Z,175416319207800
"""Greg @ bTWHIJcaFV"" calls 3.50",2025-08-02T19:33:04.808Z,175416318480800
"""Barrett @ DpaA9Z-_WZ"" raises to 3.50",2025-08-02T19:33:03.482Z,175416318348200
"""xuyan @ g17hvTKmo8"" posts a big blind of 1.00",2025-08-02T19:33:00.827Z,175416318082706
"""Greg @ bTWHIJcaFV"" posts a small blind of 0.50",2025-08-02T19:33:00.827Z,175416318082705
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (553.67) | #3 ""xuyan @ g17hvTKmo8"" (239.92) | #10 ""Barrett @ DpaA9Z-_WZ"" (204.20)",2025-08-02T19:33:00.827Z,175416318082701
"-- starting hand #182 (id: f6qsmj6uswjg)  (No Limit Texas Hold'em) (dealer: ""Barrett @ DpaA9Z-_WZ"") --",2025-08-02T19:33:00.827Z,175416318082700
"""Greg @ bTWHIJcaFV"" shows a 7♠, 2♥.",2025-08-02T19:32:56.313Z,175416317631300
"-- ending hand #181 --",2025-08-02T19:32:54.312Z,175416317431202
"""Barrett @ DpaA9Z-_WZ"" collected 15.00 from pot with Pair, 7's (combination: 7♣, 7♦, K♠, Q♣, J♥)",2025-08-02T19:32:54.312Z,175416317431201
"""Barrett @ DpaA9Z-_WZ"" shows a K♠, 7♣.",2025-08-02T19:32:54.312Z,175416317431200
"""Greg @ bTWHIJcaFV"" checks",2025-08-02T19:32:53.485Z,175416317348500
"""Barrett @ DpaA9Z-_WZ"" checks",2025-08-02T19:32:51.382Z,175416317138200
"River: J♥, Q♣, 8♥, 9♥ [7♦]",2025-08-02T19:32:48.520Z,175416316852000
"""Greg @ bTWHIJcaFV"" checks",2025-08-02T19:32:47.717Z,175416316771700
"""Barrett @ DpaA9Z-_WZ"" checks",2025-08-02T19:32:46.159Z,175416316615900
"Turn: J♥, Q♣, 8♥ [9♥]",2025-08-02T19:32:44.703Z,175416316470300
"""Barrett @ DpaA9Z-_WZ"" calls 4.50",2025-08-02T19:32:43.826Z,175416316382600
"""Greg @ bTWHIJcaFV"" bets 4.50",2025-08-02T19:32:41.852Z,175416316185200
"""Barrett @ DpaA9Z-_WZ"" checks",2025-08-02T19:32:39.054Z,175416315905400
"Flop:  [J♥, Q♣, 8♥]",2025-08-02T19:32:37.199Z,175416315719900
"""Barrett @ DpaA9Z-_WZ"" calls 3.00",2025-08-02T19:32:36.386Z,175416315638600
"""Greg @ bTWHIJcaFV"" raises to 3.00",2025-08-02T19:32:33.273Z,175416315327300
"""Barrett @ DpaA9Z-_WZ"" calls 1.00",2025-08-02T19:32:29.849Z,175416314984900
"""xuyan @ g17hvTKmo8"" folds",2025-08-02T19:32:27.048Z,175416314704800
"""Greg @ bTWHIJcaFV"" posts a big blind of 1.00",2025-08-02T19:32:24.471Z,175416314447107
"""Barrett @ DpaA9Z-_WZ"" posts a small blind of 0.50",2025-08-02T19:32:24.471Z,175416314447106
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (561.17) | #3 ""xuyan @ g17hvTKmo8"" (239.92) | #10 ""Barrett @ DpaA9Z-_WZ"" (196.70)",2025-08-02T19:32:24.471Z,175416314447102
"-- starting hand #181 (id: p0gsstfvvvtg)  (No Limit Texas Hold'em) (dealer: ""xuyan @ g17hvTKmo8"") --",2025-08-02T19:32:24.471Z,175416314447101
"Poker variant defined as ""No Limit Texas Hold'em"" by the game type rotation.",2025-08-02T19:32:24.471Z,175416314447100
"""Barrett @ DpaA9Z-_WZ"" shows a 4♣, A♥, 4♥, 4♦.",2025-08-02T19:32:18.640Z,175416313864000
"-- ending hand #180 --",2025-08-02T19:32:17.866Z,175416313786602
"""xuyan @ g17hvTKmo8"" collected 24.00 from pot",2025-08-02T19:32:17.866Z,175416313786601
"Uncalled bet of 18.00 returned to ""xuyan @ g17hvTKmo8""",2025-08-02T19:32:17.866Z,175416313786600
"""Greg @ bTWHIJcaFV"" folds",2025-08-02T19:32:17.060Z,175416313706000
"""xuyan @ g17hvTKmo8"" bets 18.00",2025-08-02T19:32:15.696Z,175416313569600
"Flop:  [2♥, J♥, 4♠]",2025-08-02T19:32:10.558Z,175416313055800
"""Greg @ bTWHIJcaFV"" calls 11.50",2025-08-02T19:32:09.713Z,175416312971300
"""Barrett @ DpaA9Z-_WZ"" folds",2025-08-02T19:32:07.811Z,175416312781100
"""xuyan @ g17hvTKmo8"" raises to 11.50",2025-08-02T19:32:05.240Z,175416312524000
"""Greg @ bTWHIJcaFV"" raises to 3.50",2025-08-02T19:32:02.746Z,175416312274600
"""Barrett @ DpaA9Z-_WZ"" posts a big blind of 1.00",2025-08-02T19:32:00.438Z,175416312043806
"""xuyan @ g17hvTKmo8"" posts a small blind of 0.50",2025-08-02T19:32:00.438Z,175416312043805
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (572.67) | #3 ""xuyan @ g17hvTKmo8"" (227.42) | #10 ""Barrett @ DpaA9Z-_WZ"" (197.70)",2025-08-02T19:32:00.438Z,175416312043801
"-- starting hand #180 (id: yjg8evwmppw4)  (Pot Limit Omaha Hi) (dealer: ""Greg @ bTWHIJcaFV"") --",2025-08-02T19:32:00.438Z,175416312043800
"-- ending hand #179 --",2025-08-02T19:31:54.521Z,175416311452102
"""Barrett @ DpaA9Z-_WZ"" collected 3.00 from pot",2025-08-02T19:31:54.521Z,175416311452101
"Uncalled bet of 1.50 returned to ""Barrett @ DpaA9Z-_WZ""",2025-08-02T19:31:54.521Z,175416311452100
"""xuyan @ g17hvTKmo8"" folds",2025-08-02T19:31:53.700Z,175416311370000
"""Greg @ bTWHIJcaFV"" folds",2025-08-02T19:31:52.733Z,175416311273300
"""Barrett @ DpaA9Z-_WZ"" bets 1.50",2025-08-02T19:31:49.647Z,175416310964700
"""xuyan @ g17hvTKmo8"" checks",2025-08-02T19:31:44.841Z,175416310484100
"""Greg @ bTWHIJcaFV"" checks",2025-08-02T19:31:41.342Z,175416310134200
"Flop:  [10♥, A♦, 9♦]",2025-08-02T19:31:39.785Z,175416309978500
"""xuyan @ g17hvTKmo8"" checks",2025-08-02T19:31:38.931Z,175416309893100
"""Greg @ bTWHIJcaFV"" calls 1.00",2025-08-02T19:31:35.180Z,175416309518000
"""Barrett @ DpaA9Z-_WZ"" calls 1.00",2025-08-02T19:31:33.589Z,175416309358900
"""xuyan @ g17hvTKmo8"" posts a big blind of 1.00",2025-08-02T19:31:30.421Z,175416309042106
"""Greg @ bTWHIJcaFV"" posts a small blind of 0.50",2025-08-02T19:31:30.421Z,175416309042105
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (573.67) | #3 ""xuyan @ g17hvTKmo8"" (228.42) | #10 ""Barrett @ DpaA9Z-_WZ"" (195.70)",2025-08-02T19:31:30.421Z,175416309042101
"-- starting hand #179 (id: ptxe9jcmimmy)  (Pot Limit Omaha Hi) (dealer: ""Barrett @ DpaA9Z-_WZ"") --",2025-08-02T19:31:30.421Z,175416309042100
"-- ending hand #178 --",2025-08-02T19:31:24.412Z,175416308441202
"""Barrett @ DpaA9Z-_WZ"" collected 16.50 from pot with Two Pair (combination: K♥, K♣, 4♥, 4♠, Q♣)",2025-08-02T19:31:24.412Z,175416308441201
"""Barrett @ DpaA9Z-_WZ"" shows a K♥, 9♥, 4♥, 8♠.",2025-08-02T19:31:24.412Z,175416308441200
"""xuyan @ g17hvTKmo8"" folds",2025-08-02T19:31:23.599Z,175416308359900
"""Greg @ bTWHIJcaFV"" calls 3.00",2025-08-02T19:31:22.598Z,175416308259800
"""Barrett @ DpaA9Z-_WZ"" bets 3.00",2025-08-02T19:31:21.072Z,175416308107200
"River: 10♦, 4♠, Q♣, K♣ [7♦]",2025-08-02T19:31:16.676Z,175416307667600
"""xuyan @ g17hvTKmo8"" checks",2025-08-02T19:31:15.861Z,175416307586100
"""Greg @ bTWHIJcaFV"" checks",2025-08-02T19:31:14.860Z,175416307486000
"""Barrett @ DpaA9Z-_WZ"" checks",2025-08-02T19:31:13.380Z,175416307338000
"Turn: 10♦, 4♠, Q♣ [K♣]",2025-08-02T19:31:11.360Z,175416307136000
"""xuyan @ g17hvTKmo8"" checks",2025-08-02T19:31:10.527Z,175416307052700
"""Greg @ bTWHIJcaFV"" checks",2025-08-02T19:31:07.539Z,175416306753900
"""Barrett @ DpaA9Z-_WZ"" checks",2025-08-02T19:31:06.002Z,175416306600200
"Flop:  [10♦, 4♠, Q♣]",2025-08-02T19:31:01.765Z,175416306176500
"""Greg @ bTWHIJcaFV"" calls 3.50",2025-08-02T19:31:00.944Z,175416306094400
"""Barrett @ DpaA9Z-_WZ"" calls 3.50",2025-08-02T19:30:58.296Z,175416305829600
"""xuyan @ g17hvTKmo8"" raises to 3.50",2025-08-02T19:30:56.902Z,175416305690200
"""Greg @ bTWHIJcaFV"" posts a big blind of 1.00",2025-08-02T19:30:49.812Z,175416304981206
"""Barrett @ DpaA9Z-_WZ"" posts a small blind of 0.50",2025-08-02T19:30:49.812Z,175416304981205
