entry,at,order
"-- starting hand #94 (id: l2sqlcwjq5id)  (Pot Limit Omaha Hi) (dealer: ""xuyan @ g17hvTKmo8"") --",2025-08-04T02:10:56.191Z,175427345619100
"-- ending hand #93 --",2025-08-04T02:10:50.188Z,175427345018803
"""Tobi @ C5IYwkBaOk"" collected 22.00 from pot with Flush (combination: K♣, Q♣, 7♣, 4♣, 3♣)",2025-08-04T02:10:50.188Z,175427345018802
"""Tobi @ C5IYwkBaOk"" shows a 2♣, Q♦, 3♣, 4♣.",2025-08-04T02:10:50.188Z,175427345018801
"""xuyan @ g17hvTKmo8"" shows a 4♥, J♥, 10♥, J♦.",2025-08-04T02:10:50.188Z,175427345018800
"""Greg @ bTWHIJcaFV"" checks",2025-08-04T02:10:49.375Z,175427344937500
"""Karl @ SEopwj_wYd"" checks",2025-08-04T02:10:47.870Z,175427344787000
"""Tobi @ C5IYwkBaOk"" checks",2025-08-04T02:10:45.821Z,175427344582100
"""xuyan @ g17hvTKmo8"" checks",2025-08-04T02:10:44.652Z,175427344465200
"River: 10♦, 7♣, Q♣, J♠ [K♣]",2025-08-04T02:10:43.653Z,175427344365300
"""Greg @ bTWHIJcaFV"" checks",2025-08-04T02:10:42.846Z,175427344284600
"""Karl @ SEopwj_wYd"" checks",2025-08-04T02:10:41.059Z,175427344105900
"""Tobi @ C5IYwkBaOk"" checks",2025-08-04T02:10:39.228Z,175427343922800
"""xuyan @ g17hvTKmo8"" checks",2025-08-04T02:10:35.187Z,175427343518700
"Turn: 10♦, 7♣, Q♣ [J♠]",2025-08-04T02:10:34.358Z,175427343435800
"""xuyan @ g17hvTKmo8"" calls 1.00",2025-08-04T02:10:33.522Z,175427343352200
"""Greg @ bTWHIJcaFV"" calls 1.00",2025-08-04T02:10:32.469Z,175427343246900
"""Karl @ SEopwj_wYd"" calls 1.00",2025-08-04T02:10:30.489Z,175427343048900
"""Tobi @ C5IYwkBaOk"" bets 1.00",2025-08-04T02:10:23.907Z,175427342390700
"""xuyan @ g17hvTKmo8"" checks",2025-08-04T02:10:19.105Z,175427341910500
"Flop:  [10♦, 7♣, Q♣]",2025-08-04T02:10:17.811Z,175427341781100
"""Karl @ SEopwj_wYd"" calls 4.50",2025-08-04T02:10:16.991Z,175427341699100
"""Tobi @ C5IYwkBaOk"" calls 4.50",2025-08-04T02:10:13.646Z,175427341364600
"""xuyan @ g17hvTKmo8"" calls 4.50",2025-08-04T02:10:09.917Z,175427340991700
"""Greg @ bTWHIJcaFV"" raises to 4.50",2025-08-04T02:10:06.656Z,175427340665600
"""Karl @ SEopwj_wYd"" calls 1.00",2025-08-04T02:10:04.148Z,175427340414800
"""Tobi @ C5IYwkBaOk"" posts a big blind of 1.00",2025-08-04T02:09:59.938Z,175427339993808
"""xuyan @ g17hvTKmo8"" posts a small blind of 0.50",2025-08-04T02:09:59.938Z,175427339993807
"Your hand is 2♣, Q♦, 3♣, 4♣",2025-08-04T02:09:59.938Z,175427339993805
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (337.75) | #2 ""xuyan @ g17hvTKmo8"" (95.00) | #3 ""Tobi @ C5IYwkBaOk"" (367.25) | #4 ""Karl @ SEopwj_wYd"" (200.00)",2025-08-04T02:09:59.938Z,175427339993802
"-- starting hand #93 (id: ickn1tmxdbcd)  (Pot Limit Omaha Hi) (dealer: ""Greg @ bTWHIJcaFV"") --",2025-08-04T02:09:59.938Z,175427339993801
"The player ""Karl @ SEopwj_wYd"" joined the game with a stack of 200.00.",2025-08-04T02:09:59.938Z,175427339993800
"""xuyan @ g17hvTKmo8"" shows a 3♦.",2025-08-04T02:09:59.284Z,175427339928400
"""xuyan @ g17hvTKmo8"" shows a 9♠.",2025-08-04T02:09:58.462Z,175427339846200
"""xuyan @ g17hvTKmo8"" shows a 6♠.",2025-08-04T02:09:58.143Z,175427339814300
"-- ending hand #92 --",2025-08-04T02:09:56.313Z,175427339631302
"""xuyan @ g17hvTKmo8"" collected 12.00 from pot",2025-08-04T02:09:56.313Z,175427339631301
"Uncalled bet of 6.00 returned to ""xuyan @ g17hvTKmo8""",2025-08-04T02:09:56.313Z,175427339631300
"""Greg @ bTWHIJcaFV"" folds",2025-08-04T02:09:55.490Z,175427339549000
"""Tobi @ C5IYwkBaOk"" folds",2025-08-04T02:09:47.509Z,175427338750900
"""xuyan @ g17hvTKmo8"" bets 6.00",2025-08-04T02:09:46.615Z,175427338661500
"""Greg @ bTWHIJcaFV"" checks",2025-08-04T02:09:44.283Z,175427338428300
"Flop:  [5♦, 10♠, 7♥]",2025-08-04T02:09:35.100Z,175427337510000
"""Greg @ bTWHIJcaFV"" calls 4.00",2025-08-04T02:09:34.266Z,175427337426600
"""Tobi @ C5IYwkBaOk"" calls 4.00",2025-08-04T02:09:32.432Z,175427337243200
"""xuyan @ g17hvTKmo8"" raises to 4.00",2025-08-04T02:09:31.115Z,175427337111500
"""Greg @ bTWHIJcaFV"" calls 1.00",2025-08-04T02:09:28.406Z,175427336840600
"""Tobi @ C5IYwkBaOk"" calls 1.00",2025-08-04T02:09:17.956Z,175427335795600
"The admin approved the player ""Karl @ SEopwj_wYd"" participation with a stack of 200.00.",2025-08-04T02:09:14.720Z,175427335472000
"""xuyan @ g17hvTKmo8"" posts a big blind of 1.00",2025-08-04T02:09:09.489Z,175427334948906
"""Greg @ bTWHIJcaFV"" posts a small blind of 0.50",2025-08-04T02:09:09.489Z,175427334948905
"Your hand is 2♣, 7♣, Q♦, K♠",2025-08-04T02:09:09.489Z,175427334948904
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (341.75) | #2 ""xuyan @ g17hvTKmo8"" (87.00) | #3 ""Tobi @ C5IYwkBaOk"" (371.25)",2025-08-04T02:09:09.489Z,175427334948901
"-- starting hand #92 (id: buprnf4h7mqh)  (Pot Limit Omaha Hi) (dealer: ""Tobi @ C5IYwkBaOk"") --",2025-08-04T02:09:09.489Z,175427334948900
"The player ""Karl @ SEopwj_wYd"" requested a seat.",2025-08-04T02:09:08.940Z,175427334894000
"-- ending hand #91 --",2025-08-04T02:09:01.484Z,175427334148403
"""Greg @ bTWHIJcaFV"" collected 67.50 from pot with Straight on the second board  (combination: A♠, K♥, Q♥, J♦, 10♠)",2025-08-04T02:09:01.484Z,175427334148402
"""Greg @ bTWHIJcaFV"" collected 67.50 from pot with Flush (combination: K♠, J♠, 10♠, 6♠, 3♠)",2025-08-04T02:09:01.484Z,175427334148401
"""Greg @ bTWHIJcaFV"" shows a 8♦, 10♠, K♥, 3♠.",2025-08-04T02:09:01.484Z,175427334148400
"""Tobi @ C5IYwkBaOk"" calls 40.50",2025-08-04T02:09:00.668Z,175427334066800
"""Greg @ bTWHIJcaFV"" bets 40.50",2025-08-04T02:08:59.536Z,175427333953600
"""Tobi @ C5IYwkBaOk"" checks",2025-08-04T02:08:55.377Z,175427333537700
"River (second board): 9♥, Q♥, J♦, 2♦ [A♠]",2025-08-04T02:08:52.113Z,175427333211301
"River: 3♦, K♠, 4♣, J♠ [6♠]",2025-08-04T02:08:52.113Z,175427333211300
"""Tobi @ C5IYwkBaOk"" calls 18.00",2025-08-04T02:08:51.309Z,175427333130900
"""Greg @ bTWHIJcaFV"" bets 18.00",2025-08-04T02:08:49.886Z,175427332988600
"""Tobi @ C5IYwkBaOk"" checks",2025-08-04T02:08:46.785Z,175427332678500
"Turn (second board): 9♥, Q♥, J♦ [2♦]",2025-08-04T02:08:44.670Z,175427332467001
"Turn: 3♦, K♠, 4♣ [J♠]",2025-08-04T02:08:44.670Z,175427332467000
"""Tobi @ C5IYwkBaOk"" calls 6.00",2025-08-04T02:08:43.866Z,175427332386600
"""xuyan @ g17hvTKmo8"" folds",2025-08-04T02:08:41.208Z,175427332120800
"""Greg @ bTWHIJcaFV"" bets 6.00",2025-08-04T02:08:36.371Z,175427331637100
"""Tobi @ C5IYwkBaOk"" checks",2025-08-04T02:08:33.507Z,175427331350700
"Flop (second board):  [9♥, Q♥, J♦]",2025-08-04T02:08:29.753Z,175427330975301
"Flop:  [3♦, K♠, 4♣]",2025-08-04T02:08:29.753Z,175427330975300
"""Greg @ bTWHIJcaFV"" calls 2.00 (bomb pot bet)",2025-08-04T02:08:28.925Z,175427330892500
"""Tobi @ C5IYwkBaOk"" calls 2.00 (bomb pot bet)",2025-08-04T02:08:28.086Z,175427330808600
"""xuyan @ g17hvTKmo8"" posts a bet of 2.00 (bomb pot bet)",2025-08-04T02:08:27.257Z,175427330725700
"Your hand is 3♥, 5♥, 5♠, 7♦",2025-08-04T02:08:25.200Z,175427330520004
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (273.25) | #2 ""xuyan @ g17hvTKmo8"" (89.00) | #3 ""Tobi @ C5IYwkBaOk"" (437.75)",2025-08-04T02:08:25.200Z,175427330520001
"-- starting hand #91 (id: osxj0lruwhhu)  (Pot Limit Omaha Hi) (dealer: ""xuyan @ g17hvTKmo8"") --",2025-08-04T02:08:25.200Z,175427330520000
"-- ending hand #90 --",2025-08-04T02:08:19.197Z,175427329919703
"""Greg @ bTWHIJcaFV"" collected 105.00 from pot with Three of a Kind (combination: 9♣, 9♥, 9♠, A♠, 7♣)",2025-08-04T02:08:19.197Z,175427329919702
"""Greg @ bTWHIJcaFV"" shows a 9♣, 5♣, 9♥, 7♠.",2025-08-04T02:08:19.197Z,175427329919701
"""xuyan @ g17hvTKmo8"" shows a 4♥, 2♥, 2♠, 8♦.",2025-08-04T02:08:19.197Z,175427329919700
"""Greg @ bTWHIJcaFV"" checks",2025-08-04T02:08:18.376Z,175427329837600
"""xuyan @ g17hvTKmo8"" checks",2025-08-04T02:08:15.018Z,175427329501800
"River: 6♥, 2♦, 7♣, 9♠ [A♠]",2025-08-04T02:08:14.146Z,175427329414600
"""Greg @ bTWHIJcaFV"" calls 26.25",2025-08-04T02:08:13.327Z,175427329332700
"""xuyan @ g17hvTKmo8"" bets 26.25",2025-08-04T02:08:11.149Z,175427329114900
"Turn: 6♥, 2♦, 7♣ [9♠]",2025-08-04T02:08:07.941Z,175427328794100
"""Greg @ bTWHIJcaFV"" calls 21.00",2025-08-04T02:08:07.129Z,175427328712900
"""Tobi @ C5IYwkBaOk"" folds",2025-08-04T02:08:03.672Z,175427328367200
"""xuyan @ g17hvTKmo8"" raises to 21.00",2025-08-04T02:08:02.086Z,175427328208600
"""Greg @ bTWHIJcaFV"" bets 5.25",2025-08-04T02:07:59.246Z,175427327924600
"""Tobi @ C5IYwkBaOk"" checks",2025-08-04T02:07:55.677Z,175427327567700
"""xuyan @ g17hvTKmo8"" checks",2025-08-04T02:07:52.259Z,175427327225900
"Flop:  [6♥, 2♦, 7♣]",2025-08-04T02:07:51.283Z,175427327128300
"""Tobi @ C5IYwkBaOk"" calls 3.50",2025-08-04T02:07:50.409Z,175427327040900
"""xuyan @ g17hvTKmo8"" calls 3.50",2025-08-04T02:07:49.506Z,175427326950600
"""Greg @ bTWHIJcaFV"" raises to 3.50",2025-08-04T02:07:48.288Z,175427326828800
"""Tobi @ C5IYwkBaOk"" posts a big blind of 1.00",2025-08-04T02:07:44.082Z,175427326408206
"""xuyan @ g17hvTKmo8"" posts a small blind of 0.50",2025-08-04T02:07:44.082Z,175427326408205
"Your hand is 8♥, 5♦, 6♦, 10♥",2025-08-04T02:07:44.082Z,175427326408204
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (219.00) | #2 ""xuyan @ g17hvTKmo8"" (139.75) | #3 ""Tobi @ C5IYwkBaOk"" (441.25)",2025-08-04T02:07:44.082Z,175427326408201
"-- starting hand #90 (id: n7rcmnvrtbgg)  (Pot Limit Omaha Hi) (dealer: ""Greg @ bTWHIJcaFV"") --",2025-08-04T02:07:44.082Z,175427326408200
"-- ending hand #89 --",2025-08-04T02:07:38.078Z,175427325807803
"""Greg @ bTWHIJcaFV"" collected 96.00 from pot with Flush (combination: Q♦, 8♦, 5♦, 4♦, 3♦)",2025-08-04T02:07:38.078Z,175427325807802
"""Greg @ bTWHIJcaFV"" shows a 3♥, J♥, 3♦, 4♦.",2025-08-04T02:07:38.078Z,175427325807801
"""Tobi @ C5IYwkBaOk"" shows a A♥, 10♦, 9♠, J♠.",2025-08-04T02:07:38.078Z,175427325807800
"""Greg @ bTWHIJcaFV"" calls 24.00",2025-08-04T02:07:37.255Z,175427325725500
"""Tobi @ C5IYwkBaOk"" bets 24.00",2025-08-04T02:07:35.507Z,175427325550700
"""Greg @ bTWHIJcaFV"" checks",2025-08-04T02:07:33.006Z,175427325300600
"River: Q♣, 8♦, Q♦, 6♠ [5♦]",2025-08-04T02:07:30.357Z,175427325035700
"""Tobi @ C5IYwkBaOk"" calls 12.00",2025-08-04T02:07:29.549Z,175427324954900
"""Greg @ bTWHIJcaFV"" bets 12.00",2025-08-04T02:07:28.514Z,175427324851400
"Turn: Q♣, 8♦, Q♦ [6♠]",2025-08-04T02:07:25.325Z,175427324532500
"""Tobi @ C5IYwkBaOk"" calls 6.00",2025-08-04T02:07:24.511Z,175427324451100
"""xuyan @ g17hvTKmo8"" folds",2025-08-04T02:07:23.547Z,175427324354700
"""Greg @ bTWHIJcaFV"" bets 6.00",2025-08-04T02:07:22.597Z,175427324259700
"Flop:  [Q♣, 8♦, Q♦]",2025-08-04T02:07:17.965Z,175427323796500
"""Tobi @ C5IYwkBaOk"" calls 4.00",2025-08-04T02:07:17.129Z,175427323712900
"""xuyan @ g17hvTKmo8"" calls 4.00",2025-08-04T02:07:16.205Z,175427323620500
"""Greg @ bTWHIJcaFV"" raises to 4.00",2025-08-04T02:07:15.073Z,175427323507300
"""Tobi @ C5IYwkBaOk"" calls 1.00",2025-08-04T02:07:12.440Z,175427323244000
"""xuyan @ g17hvTKmo8"" posts a big blind of 1.00",2025-08-04T02:07:11.082Z,175427323108206
"""Greg @ bTWHIJcaFV"" posts a small blind of 0.50",2025-08-04T02:07:11.082Z,175427323108205
"Your hand is A♥, 10♦, 9♠, J♠",2025-08-04T02:07:11.082Z,175427323108204
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (169.00) | #2 ""xuyan @ g17hvTKmo8"" (143.75) | #3 ""Tobi @ C5IYwkBaOk"" (487.25)",2025-08-04T02:07:11.082Z,175427323108201
"-- starting hand #89 (id: alfvnoaitcqr)  (Pot Limit Omaha Hi) (dealer: ""Tobi @ C5IYwkBaOk"") --",2025-08-04T02:07:11.082Z,175427323108200
"-- ending hand #88 --",2025-08-04T02:07:08.162Z,175427322816202
"""xuyan @ g17hvTKmo8"" collected 9.00 from pot",2025-08-04T02:07:08.162Z,175427322816201
"Uncalled bet of 9.00 returned to ""xuyan @ g17hvTKmo8""",2025-08-04T02:07:08.162Z,175427322816200
"""Tobi @ C5IYwkBaOk"" folds",2025-08-04T02:07:07.352Z,175427322735200
"""xuyan @ g17hvTKmo8"" bets 9.00",2025-08-04T02:07:06.494Z,175427322649400
"""Tobi @ C5IYwkBaOk"" checks",2025-08-04T02:07:04.166Z,175427322416600
"Turn: 3♥, 10♠, 4♦ [3♠]",2025-08-04T02:07:02.474Z,175427322247400
"""Greg @ bTWHIJcaFV"" folds",2025-08-04T02:07:01.659Z,175427322165900
"""Tobi @ C5IYwkBaOk"" calls 3.00",2025-08-04T02:06:58.640Z,175427321864000
"""xuyan @ g17hvTKmo8"" bets 3.00",2025-08-04T02:06:57.788Z,175427321778800
"""Greg @ bTWHIJcaFV"" checks",2025-08-04T02:06:55.653Z,175427321565300
"""Tobi @ C5IYwkBaOk"" checks",2025-08-04T02:06:53.830Z,175427321383000
"Flop:  [3♥, 10♠, 4♦]",2025-08-04T02:06:50.648Z,175427321064800
"""Greg @ bTWHIJcaFV"" checks",2025-08-04T02:06:49.809Z,175427320980900
"""Tobi @ C5IYwkBaOk"" calls 1.00",2025-08-04T02:06:47.274Z,175427320727400
"""xuyan @ g17hvTKmo8"" calls 1.00",2025-08-04T02:06:45.823Z,175427320582300
"""Greg @ bTWHIJcaFV"" posts a big blind of 1.00",2025-08-04T02:06:44.406Z,175427320440606
"""Tobi @ C5IYwkBaOk"" posts a small blind of 0.50",2025-08-04T02:06:44.406Z,175427320440605
"Your hand is 7♦, 4♣, 5♦, K♦",2025-08-04T02:06:44.406Z,175427320440604
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (170.00) | #2 ""xuyan @ g17hvTKmo8"" (138.75) | #3 ""Tobi @ C5IYwkBaOk"" (491.25)",2025-08-04T02:06:44.406Z,175427320440601
"-- starting hand #88 (id: dscskpupbrza)  (Pot Limit Omaha Hi) (dealer: ""xuyan @ g17hvTKmo8"") --",2025-08-04T02:06:44.406Z,175427320440600
"""Tobi @ C5IYwkBaOk"" shows a 7♥, 8♠, 6♥, 9♠.",2025-08-04T02:06:41.585Z,175427320158500
"-- ending hand #87 --",2025-08-04T02:06:40.731Z,175427320073102
"""Tobi @ C5IYwkBaOk"" collected 42.00 from pot",2025-08-04T02:06:40.731Z,175427320073101
"Uncalled bet of 42.00 returned to ""Tobi @ C5IYwkBaOk""",2025-08-04T02:06:40.731Z,175427320073100
"""xuyan @ g17hvTKmo8"" folds",2025-08-04T02:06:39.922Z,175427319992200
"""Greg @ bTWHIJcaFV"" folds",2025-08-04T02:06:38.937Z,175427319893700
"""Tobi @ C5IYwkBaOk"" bets 42.00",2025-08-04T02:06:22.498Z,175427318249800
"""xuyan @ g17hvTKmo8"" checks",2025-08-04T02:06:18.953Z,175427317895300
"Turn: 8♦, 2♥, 5♣ [Q♠]",2025-08-04T02:06:17.790Z,175427317779000
"""xuyan @ g17hvTKmo8"" calls 10.50",2025-08-04T02:06:16.963Z,175427317696300
"""Greg @ bTWHIJcaFV"" calls 10.50",2025-08-04T02:06:13.254Z,175427317325400
"""Tobi @ C5IYwkBaOk"" bets 10.50",2025-08-04T02:06:09.109Z,175427316910900
"""xuyan @ g17hvTKmo8"" checks",2025-08-04T02:05:58.801Z,175427315880100
"Flop:  [8♦, 2♥, 5♣]",2025-08-04T02:05:55.441Z,175427315544100
"""Tobi @ C5IYwkBaOk"" calls 3.50",2025-08-04T02:05:54.617Z,175427315461700
"""xuyan @ g17hvTKmo8"" calls 3.50",2025-08-04T02:05:53.401Z,175427315340100
"""Greg @ bTWHIJcaFV"" raises to 3.50",2025-08-04T02:05:51.350Z,175427315135000
"""Tobi @ C5IYwkBaOk"" posts a big blind of 1.00",2025-08-04T02:05:48.718Z,175427314871806
"""xuyan @ g17hvTKmo8"" posts a small blind of 0.50",2025-08-04T02:05:48.718Z,175427314871805
"Your hand is 7♥, 8♠, 6♥, 9♠",2025-08-04T02:05:48.718Z,175427314871804
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (184.00) | #2 ""xuyan @ g17hvTKmo8"" (152.75) | #3 ""Tobi @ C5IYwkBaOk"" (463.25)",2025-08-04T02:05:48.718Z,175427314871801
"-- starting hand #87 (id: qopbepg716hr)  (Pot Limit Omaha Hi) (dealer: ""Greg @ bTWHIJcaFV"") --",2025-08-04T02:05:48.718Z,175427314871800
"-- ending hand #86 --",2025-08-04T02:05:45.800Z,175427314580002
"""Greg @ bTWHIJcaFV"" collected 6.00 from pot",2025-08-04T02:05:45.800Z,175427314580001
"Uncalled bet of 3.00 returned to ""Greg @ bTWHIJcaFV""",2025-08-04T02:05:45.800Z,175427314580000
"""xuyan @ g17hvTKmo8"" folds",2025-08-04T02:05:44.993Z,175427314499300
"""Greg @ bTWHIJcaFV"" bets 3.00",2025-08-04T02:05:44.124Z,175427314412400
"Flop:  [3♥, Q♦, 8♦]",2025-08-04T02:05:39.716Z,175427313971600
"""xuyan @ g17hvTKmo8"" calls 3.00",2025-08-04T02:05:38.857Z,175427313885700
"""Greg @ bTWHIJcaFV"" raises to 3.00",2025-08-04T02:05:38.011Z,175427313801100
"""Tobi @ C5IYwkBaOk"" folds",2025-08-04T02:05:35.460Z,175427313546000
"""xuyan @ g17hvTKmo8"" posts a big blind of 1.00",2025-08-04T02:05:32.310Z,175427313231006
"""Greg @ bTWHIJcaFV"" posts a small blind of 0.50",2025-08-04T02:05:32.310Z,175427313231005
"Your hand is 4♠, 4♥, 6♠, 8♣",2025-08-04T02:05:32.310Z,175427313231004
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (181.00) | #2 ""xuyan @ g17hvTKmo8"" (155.75) | #3 ""Tobi @ C5IYwkBaOk"" (463.25)",2025-08-04T02:05:32.310Z,175427313231001
"-- starting hand #86 (id: bg5jsxzzkzvb)  (Pot Limit Omaha Hi) (dealer: ""Tobi @ C5IYwkBaOk"") --",2025-08-04T02:05:32.310Z,175427313231000
"-- ending hand #85 --",2025-08-04T02:05:26.308Z,175427312630802
"""Tobi @ C5IYwkBaOk"" collected 108.00 from pot with Straight (combination: 10♥, 9♣, 8♦, 7♦, 6♣)",2025-08-04T02:05:26.308Z,175427312630801
"""Tobi @ C5IYwkBaOk"" shows a 7♦, 4♥, 8♦, K♣.",2025-08-04T02:05:26.308Z,175427312630800
"""Greg @ bTWHIJcaFV"" calls 36.00",2025-08-04T02:05:25.467Z,175427312546700
"""Tobi @ C5IYwkBaOk"" bets 36.00",2025-08-04T02:05:22.869Z,175427312286900
"River: 6♣, 10♥, 9♣, 6♠ [2♠]",2025-08-04T02:05:19.540Z,175427311954000
"""Tobi @ C5IYwkBaOk"" calls 9.00",2025-08-04T02:05:18.733Z,175427311873300
"""Greg @ bTWHIJcaFV"" bets 9.00",2025-08-04T02:05:16.874Z,175427311687400
"""Tobi @ C5IYwkBaOk"" checks",2025-08-04T02:05:12.465Z,175427311246500
"Turn: 6♣, 10♥, 9♣ [6♠]",2025-08-04T02:05:09.919Z,175427310991900
"""Greg @ bTWHIJcaFV"" calls 6.00",2025-08-04T02:05:09.086Z,175427310908600
"""Tobi @ C5IYwkBaOk"" bets 6.00",2025-08-04T02:04:59.586Z,175427309958600
"Flop:  [6♣, 10♥, 9♣]",2025-08-04T02:04:55.308Z,175427309530800
"""Tobi @ C5IYwkBaOk"" calls 3.00",2025-08-04T02:04:54.488Z,175427309448800
"""Greg @ bTWHIJcaFV"" raises to 3.00",2025-08-04T02:04:53.586Z,175427309358600
"""Tobi @ C5IYwkBaOk"" calls 1.00",2025-08-04T02:04:50.962Z,175427309096200
"""xuyan @ g17hvTKmo8"" folds",2025-08-04T02:04:49.474Z,175427308947400
"""Greg @ bTWHIJcaFV"" posts a big blind of 1.00",2025-08-04T02:04:47.818Z,175427308781806
"""Tobi @ C5IYwkBaOk"" posts a small blind of 0.50",2025-08-04T02:04:47.818Z,175427308781805
"Your hand is 7♦, 4♥, 8♦, K♣",2025-08-04T02:04:47.818Z,175427308781804
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (235.00) | #2 ""xuyan @ g17hvTKmo8"" (155.75) | #3 ""Tobi @ C5IYwkBaOk"" (409.25)",2025-08-04T02:04:47.818Z,175427308781801
"-- starting hand #85 (id: xlvkplsh74ac)  (Pot Limit Omaha Hi) (dealer: ""xuyan @ g17hvTKmo8"") --",2025-08-04T02:04:47.818Z,175427308781800
"-- ending hand #84 --",2025-08-04T02:04:41.816Z,175427308181603
"""xuyan @ g17hvTKmo8"" collected 57.50 from pot with Straight (combination: 10♦, 9♠, 8♦, 7♠, 6♠)",2025-08-04T02:04:41.816Z,175427308181602
"""xuyan @ g17hvTKmo8"" shows a Q♥, Q♦, 10♦, 7♠.",2025-08-04T02:04:41.816Z,175427308181601
"""Greg @ bTWHIJcaFV"" shows a 3♦, J♦, J♣, 2♦.",2025-08-04T02:04:41.816Z,175427308181600
"""xuyan @ g17hvTKmo8"" calls 17.25",2025-08-04T02:04:40.988Z,175427308098800
"""Greg @ bTWHIJcaFV"" bets 17.25",2025-08-04T02:04:38.127Z,175427307812700
"""xuyan @ g17hvTKmo8"" checks",2025-08-04T02:04:34.728Z,175427307472800
"River: 8♦, 9♠, 8♠, A♦ [6♠]",2025-08-04T02:04:33.014Z,175427307301400
"""xuyan @ g17hvTKmo8"" calls 1.00",2025-08-04T02:04:32.192Z,175427307219200
"""Greg @ bTWHIJcaFV"" bets 1.00",2025-08-04T02:04:30.292Z,175427307029200
"""xuyan @ g17hvTKmo8"" checks",2025-08-04T02:04:26.073Z,175427306607300
"Turn: 8♦, 9♠, 8♠ [A♦]",2025-08-04T02:04:24.743Z,175427306474300
"""Tobi @ C5IYwkBaOk"" folds",2025-08-04T02:04:23.917Z,175427306391700
"""xuyan @ g17hvTKmo8"" calls 5.25",2025-08-04T02:04:22.641Z,175427306264100
"""Greg @ bTWHIJcaFV"" bets 5.25",2025-08-04T02:04:20.086Z,175427306008600
"""Tobi @ C5IYwkBaOk"" checks",2025-08-04T02:04:15.314Z,175427305531400
"""xuyan @ g17hvTKmo8"" checks",2025-08-04T02:04:13.274Z,175427305327400
"Flop:  [8♦, 9♠, 8♠]",2025-08-04T02:04:11.627Z,175427305162700
"""Tobi @ C5IYwkBaOk"" calls 3.50",2025-08-04T02:04:10.803Z,175427305080300
"""xuyan @ g17hvTKmo8"" calls 3.50",2025-08-04T02:04:09.801Z,175427304980100
"""Greg @ bTWHIJcaFV"" raises to 3.50",2025-08-04T02:04:06.984Z,175427304698400
"""Tobi @ C5IYwkBaOk"" posts a big blind of 1.00",2025-08-04T02:04:05.022Z,175427304502206
"""xuyan @ g17hvTKmo8"" posts a small blind of 0.50",2025-08-04T02:04:05.022Z,175427304502205
"Your hand is 4♠, 5♠, 4♦, Q♠",2025-08-04T02:04:05.022Z,175427304502204
"Player stacks: #1 ""Greg @ bTWHIJcaFV"" (262.00) | #2 ""xuyan @ g17hvTKmo8"" (125.25) | #3 ""Tobi @ C5IYwkBaOk"" (412.75)",2025-08-04T02:04:05.022Z,175427304502201
"-- starting hand #84 (id: w6b1feshzx6h)  (Pot Limit Omaha Hi) (dealer: ""Greg @ bTWHIJcaFV"") --",2025-08-04T02:04:05.022Z,175427304502200
"-- ending hand #83 --",2025-08-04T02:04:02.093Z,175427304209302
"""Tobi @ C5IYwkBaOk"" collected 127.50 from pot",2025-08-04T02:04:02.093Z,175427304209301
"Uncalled bet of 127.50 returned to ""Tobi @ C5IYwkBaOk""",2025-08-04T02:04:02.093Z,175427304209300
"""Greg @ bTWHIJcaFV"" folds",2025-08-04T02:04:01.249Z,175427304124900
"""Tobi @ C5IYwkBaOk"" bets 127.50",2025-08-04T02:03:59.793Z,175427303979300
"""Greg @ bTWHIJcaFV"" checks",2025-08-04T02:03:57.337Z,175427303733700
"River: 6♦, 10♣, 8♦, 7♣ [2♠]",2025-08-04T02:03:55.263Z,175427303526300
"""Greg @ bTWHIJcaFV"" calls 30.00",2025-08-04T02:03:54.459Z,175427303445900
"""Tobi @ C5IYwkBaOk"" bets 30.00",2025-08-04T02:03:41.547Z,175427302154700
"""Greg @ bTWHIJcaFV"" checks",2025-08-04T02:03:35.082Z,175427301508200
"Turn: 6♦, 10♣, 8♦ [7♣]",2025-08-04T02:03:29.506Z,175427300950600
"""Greg @ bTWHIJcaFV"" calls 32.25",2025-08-04T02:03:28.694Z,175427300869400
"""Tobi @ C5IYwkBaOk"" raises to 32.25",2025-08-04T02:03:25.753Z,175427300575300
"""xuyan @ g17hvTKmo8"" folds",2025-08-04T02:03:23.319Z,175427300331900
"""Greg @ bTWHIJcaFV"" raises to 9.75",2025-08-04T02:03:21.051Z,175427300105100
"""Tobi @ C5IYwkBaOk"" bets 3.00",2025-08-04T02:03:16.769Z,175427299676900
"""xuyan @ g17hvTKmo8"" checks",2025-08-04T02:03:14.282Z,175427299428200
"""Greg @ bTWHIJcaFV"" checks",2025-08-04T02:03:12.333Z,175427299233300
"Flop:  [6♦, 10♣, 8♦]",2025-08-04T02:03:08.608Z,175427298860800
"""xuyan @ g17hvTKmo8"" checks",2025-08-04T02:03:07.796Z,175427298779600
